  94,6342835.636,2180322.691,342.793
  95,6342835.625,2180322.670,342.807
  96,6342835.629,2180322.685,342.826
  97,6342835.631,2180322.689,342.823
  98,6342835.608,2180322.696,342.800
  99,6342835.610,2180322.698,342.787
 100,6342835.603,2180322.698,342.807
 101,6342835.605,2180322.706,342.800
 102,6342835.602,2180322.684,342.803
 103,6342835.610,2180322.715,342.793
 104,6342835.610,2180322.706,342.813
 105,6342835.613,2180322.690,342.807
 106,6342835.624,2180322.705,342.810
 107,6342835.623,2180322.714,342.813
 108,6342835.630,2180322.713,342.797
 109,6342835.617,2180322.703,342.787
 110,6342835.617,2180322.718,342.807
 111,6342835.619,2180322.717,342.787
 112,6342835.630,2180322.714,342.810
 113,6342835.598,2180322.703,342.748
 114,6342835.634,2180322.701,342.793
 115,6342835.641,2180322.725,342.793
 116,6342835.633,2180322.746,342.787
 117,6342835.645,2180322.708,342.790
 118,6342835.639,2180322.699,342.770
 119,6342835.647,2180322.714,342.774
 120,6342835.644,2180322.711,342.767
 121,6342835.657,2180322.735,342.774
 122,6342835.649,2180322.712,342.751
 123,6342835.641,2180322.696,342.744
 124,6342835.657,2180322.702,342.770
 125,6342835.670,2180322.722,342.787
 126,6342835.679,2180322.795,342.810
 127,6342835.682,2180322.809,342.800
 128,6342835.675,2180322.795,342.807
 129,6342835.678,2180322.787,342.800
 130,6342835.663,2180322.794,342.803
 131,6342835.674,2180322.796,342.810
 132,6342835.665,2180322.798,342.784
 133,6342835.653,2180322.804,342.790
 134,6342835.652,2180322.797,342.793
 135,6342835.652,2180322.794,342.774
 136,6342835.649,2180322.805,342.784
 137,6342835.654,2180322.789,342.800
 138,6342835.650,2180322.803,342.777
 139,6342835.644,2180322.804,342.777
 140,6342835.653,2180322.797,342.790
 141,6342835.640,2180322.776,342.803
 142,6342835.649,2180322.813,342.774
 143,6342835.649,2180322.810,342.780
 144,6342835.651,2180322.810,342.800
 145,6342835.652,2180322.809,342.770
 146,6342835.668,2180322.813,342.790
 147,6342835.660,2180322.799,342.767
 148,6342835.656,2180322.824,342.757
 149,6342835.658,2180322.814,342.754
 150,6342835.663,2180322.824,342.754
 151,6342835.662,2180322.814,342.748
 152,6342835.663,2180322.823,342.751
 153,6342835.678,2180322.810,342.761
 154,6342835.683,2180322.803,342.751
 155,6342835.688,2180322.813,342.761
 156,6342835.689,2180322.809,342.754
 157,6342835.701,2180322.806,342.751
 158,6342835.701,2180322.810,342.741
 159,6342835.714,2180322.815,342.734
 160,6342835.719,2180322.799,342.751
 161,6342835.729,2180322.798,342.748
 162,6342835.734,2180322.799,342.741
 163,6342835.749,2180322.791,342.757
 164,6342835.747,2180322.789,342.744
 165,6342835.745,2180322.784,342.761
 166,6342835.751,2180322.780,342.764
 167,6342835.765,2180322.779,342.777
 168,6342835.747,2180322.777,342.751
 169,6342835.756,2180322.769,342.751
 170,6342835.749,2180322.776,342.761
 171,6342835.756,2180322.779,342.757
 172,6342835.754,2180322.786,342.748
 173,6342835.765,2180322.780,342.741
 174,6342835.766,2180322.782,342.741
 175,6342835.772,2180322.785,342.774
 176,6342835.779,2180322.786,342.770
 177,6342835.791,2180322.782,342.764
 178,6342835.774,2180322.782,342.761
 179,6342835.784,2180322.782,342.757
 180,6342835.796,2180322.785,342.757
 181,6342835.788,2180322.776,342.757
 182,6342835.800,2180322.788,342.761
 183,6342835.809,2180322.785,342.777
 184,6342835.804,2180322.783,342.770
 185,6342835.819,2180322.786,342.761
 186,6342835.809,2180322.786,342.770
 187,6342835.822,2180322.792,342.774
 188,6342835.808,2180322.746,342.761
 189,6342835.803,2180322.750,342.754
 190,6342835.805,2180322.758,342.748
 191,6342835.811,2180322.749,342.764
 192,6342835.819,2180322.741,342.780
 193,6342835.810,2180322.744,342.784
 194,6342835.811,2180322.749,342.770
 195,6342835.813,2180322.742,342.790
 196,6342835.813,2180322.737,342.784
 197,6342835.804,2180322.737,342.790
 198,6342835.815,2180322.739,342.807
 199,6342835.812,2180322.747,342.810
 200,6342835.801,2180322.723,342.803
 201,6342835.805,2180322.744,342.797
 202,6342835.809,2180322.735,342.820
 203,6342835.807,2180322.733,342.830
 204,6342835.798,2180322.735,342.830
 205,6342835.812,2180322.754,342.803
 206,6342835.807,2180322.740,342.843
 207,6342835.809,2180322.742,342.820
 208,6342835.794,2180322.727,342.839
 209,6342835.789,2180322.729,342.836
 210,6342835.807,2180322.741,342.813
 211,6342835.805,2180322.738,342.843
 212,6342835.798,2180322.733,342.839
 213,6342835.798,2180322.732,342.866
 214,6342835.798,2180322.726,342.869
 215,6342835.802,2180322.743,342.866
 216,6342835.801,2180322.742,342.866
 217,6342835.788,2180322.732,342.869
 218,6342835.785,2180322.732,342.872
 219,6342835.786,2180322.735,342.879
 220,6342835.792,2180322.732,342.866
 221,6342835.795,2180322.719,342.889
 222,6342835.786,2180322.735,342.882
 223,6342835.776,2180322.733,342.879
 224,6342835.789,2180322.732,342.895
 225,6342835.778,2180322.730,342.902
 226,6342835.781,2180322.738,342.898
 227,6342835.780,2180322.725,342.918
 228,6342835.774,2180322.742,342.879
 229,6342835.784,2180322.737,342.902
 230,6342835.773,2180322.749,342.902
 231,6342835.777,2180322.740,342.898
 232,6342835.784,2180322.736,342.915
 233,6342835.777,2180322.752,342.905
 234,6342835.784,2180322.750,342.921
 235,6342835.767,2180322.767,342.925
 236,6342835.782,2180322.746,342.921
 237,6342835.790,2180322.744,342.912
 238,6342835.790,2180322.760,342.905
 239,6342835.792,2180322.754,342.925
 240,6342835.797,2180322.760,342.912
 241,6342835.802,2180322.771,342.918
 242,6342835.790,2180322.756,342.925
 243,6342835.806,2180322.764,342.921
 244,6342835.807,2180322.797,342.931
 245,6342835.805,2180322.757,342.921
 246,6342835.811,2180322.756,342.925
 247,6342835.816,2180322.753,342.941
 248,6342835.817,2180322.763,342.935
 249,6342835.814,2180322.750,342.935
 250,6342835.810,2180322.762,342.928
 251,6342835.816,2180322.758,342.931
 252,6342835.818,2180322.757,342.935
 253,6342835.824,2180322.761,342.944
 254,6342835.825,2180322.761,342.944
 255,6342835.824,2180322.754,342.938
 256,6342835.822,2180322.766,342.928
 257,6342835.835,2180322.765,342.954
 258,6342835.831,2180322.769,342.931
 259,6342835.830,2180322.766,342.925
 260,6342835.842,2180322.756,342.925
 261,6342835.843,2180322.757,342.938
 262,6342835.849,2180322.750,342.951
 263,6342835.849,2180322.744,342.935
 264,6342835.850,2180322.746,342.957
 265,6342835.865,2180322.745,342.944
 266,6342835.864,2180322.749,342.964
 267,6342835.870,2180322.754,342.954
 268,6342835.871,2180322.763,342.918
 269,6342835.877,2180322.751,342.941
 270,6342835.870,2180322.762,342.915
 271,6342835.885,2180322.761,342.941
 272,6342835.890,2180322.755,342.957
 273,6342835.890,2180322.752,342.931
 274,6342835.891,2180322.751,342.948
 275,6342835.902,2180322.749,342.957
 276,6342835.886,2180322.753,342.944
 277,6342835.892,2180322.766,342.912
 278,6342835.894,2180322.751,342.925
 279,6342835.903,2180322.758,342.948
 280,6342835.901,2180322.742,342.954
 281,6342835.886,2180322.758,342.941
 282,6342835.909,2180322.764,342.948
 283,6342835.907,2180322.747,342.957
 284,6342835.896,2180322.741,342.967
 285,6342835.897,2180322.745,342.961
 286,6342835.903,2180322.748,342.977
 287,6342835.903,2180322.745,342.974
 288,6342835.890,2180322.753,342.941
 289,6342835.898,2180322.743,342.957
 290,6342835.889,2180322.732,342.951
 291,6342835.891,2180322.751,342.944
 292,6342835.900,2180322.744,342.957
 293,6342835.892,2180322.732,342.984
 294,6342835.897,2180322.748,342.961
 295,6342835.902,2180322.728,342.977
 296,6342835.904,2180322.739,342.980
 297,6342835.889,2180322.725,342.984
 298,6342835.906,2180322.727,342.984
 299,6342835.912,2180322.727,342.980
 300,6342835.906,2180322.732,343.010
 301,6342835.909,2180322.734,342.980
 302,6342835.913,2180322.739,343.023
 303,6342835.916,2180322.721,343.007
 304,6342835.920,2180322.732,342.997
 305,6342835.935,2180322.740,343.030
 306,6342835.924,2180322.726,343.030
 307,6342835.932,2180322.725,343.033
 308,6342835.917,2180322.731,343.033
 309,6342835.919,2180322.732,343.026
 310,6342835.920,2180322.736,343.043
 311,6342835.924,2180322.730,343.036
 312,6342835.918,2180322.729,343.043
 313,6342835.922,2180322.736,343.036
 314,6342835.920,2180322.725,343.053
 315,6342835.927,2180322.731,343.053
 316,6342835.911,2180322.732,343.046
 317,6342835.920,2180322.724,343.056
 318,6342835.913,2180322.736,343.056
 319,6342835.897,2180322.742,343.043
 320,6342835.900,2180322.731,343.053
 321,6342835.905,2180322.726,343.049
 322,6342835.902,2180322.720,343.066
 323,6342835.897,2180322.735,343.056
 324,6342835.891,2180322.731,343.049
 325,6342835.887,2180322.731,343.062
 326,6342835.876,2180322.733,343.056
 327,6342835.882,2180322.739,343.062
 328,6342835.873,2180322.733,343.056
 329,6342835.873,2180322.736,343.053
 330,6342835.889,2180322.718,343.099
 331,6342835.877,2180322.745,343.053
 332,6342835.878,2180322.739,343.062
 333,6342835.880,2180322.756,343.066
 334,6342835.881,2180322.755,343.069
 335,6342835.901,2180322.736,343.089
 336,6342835.896,2180322.762,343.099
 337,6342835.894,2180322.730,343.062
 338,6342835.900,2180322.738,343.056
 339,6342835.902,2180322.754,343.072
 340,6342835.901,2180322.744,343.056
 341,6342835.915,2180322.751,343.049
 342,6342835.908,2180322.757,343.056
 343,6342835.920,2180322.754,343.069
 344,6342835.916,2180322.750,343.053
 345,6342835.930,2180322.743,343.072
 346,6342835.935,2180322.735,343.072
 347,6342835.929,2180322.742,343.046
 348,6342835.936,2180322.732,343.066
 349,6342835.937,2180322.741,343.062
 350,6342835.937,2180322.741,343.053
 351,6342835.949,2180322.732,343.043
 352,6342835.942,2180322.740,343.056
 353,6342835.951,2180322.729,343.069
 354,6342835.959,2180322.734,343.076
 355,6342835.962,2180322.729,343.066
 356,6342835.953,2180322.735,343.053
 357,6342835.968,2180322.718,343.079
 358,6342835.972,2180322.717,343.089
 359,6342835.967,2180322.725,343.053
 360,6342835.969,2180322.732,343.066
 361,6342835.953,2180322.731,343.062
 362,6342835.968,2180322.730,343.069
 363,6342835.963,2180322.736,343.053
 364,6342835.967,2180322.738,343.069
 365,6342835.965,2180322.730,343.089
 366,6342835.968,2180322.731,343.046
 367,6342835.971,2180322.725,343.079
 368,6342835.960,2180322.730,343.059
 369,6342835.964,2180322.725,343.069
 370,6342835.966,2180322.726,343.049
 371,6342835.959,2180322.736,343.076
 372,6342835.973,2180322.733,343.066
 373,6342835.966,2180322.729,343.085
 374,6342835.959,2180322.732,343.072
 375,6342835.967,2180322.727,343.079
 376,6342835.968,2180322.721,343.095
 377,6342835.958,2180322.722,343.085
 378,6342835.971,2180322.724,343.085
 379,6342835.967,2180322.713,343.085
 380,6342835.966,2180322.719,343.102
 381,6342835.970,2180322.720,343.099
 382,6342835.974,2180322.714,343.089
 383,6342835.970,2180322.710,343.105
 384,6342835.978,2180322.723,343.095
 385,6342835.962,2180322.715,343.092
 386,6342835.967,2180322.711,343.095
 387,6342835.959,2180322.725,343.112
 388,6342835.962,2180322.714,343.105
 389,6342835.961,2180322.721,343.108
 390,6342835.956,2180322.720,343.102
 391,6342835.955,2180322.741,343.076
 392,6342835.950,2180322.728,343.112
 393,6342835.966,2180322.720,343.108
 394,6342835.950,2180322.726,343.115
 395,6342835.960,2180322.733,343.095
 396,6342835.958,2180322.733,343.128
 397,6342835.950,2180322.732,343.138
 398,6342835.951,2180322.746,343.102
 399,6342835.955,2180322.739,343.122
 400,6342835.954,2180322.726,343.128
 401,6342835.959,2180322.739,343.115
 402,6342835.957,2180322.741,343.105
 403,6342835.969,2180322.740,343.125
 404,6342835.967,2180322.741,343.128
 405,6342835.968,2180322.742,343.122
 406,6342835.967,2180322.740,343.112
 407,6342835.981,2180322.734,343.138
 408,6342835.977,2180322.729,343.115
 409,6342835.986,2180322.730,343.122
 410,6342835.975,2180322.728,343.135
 411,6342835.998,2180322.731,343.125
 412,6342835.991,2180322.729,343.128
 413,6342836.003,2180322.716,343.131
 414,6342836.007,2180322.727,343.122
 415,6342836.010,2180322.718,343.154
 416,6342836.008,2180322.718,343.135
 417,6342836.016,2180322.724,343.141
 418,6342836.015,2180322.723,343.125
 419,6342836.019,2180322.725,343.131
 420,6342836.013,2180322.716,343.135
 421,6342836.021,2180322.720,343.131
 422,6342836.025,2180322.706,343.167
 423,6342836.032,2180322.705,343.148
 424,6342836.027,2180322.708,343.161
 425,6342836.027,2180322.697,343.148
 426,6342836.022,2180322.700,343.164
 427,6342836.032,2180322.686,343.174
 428,6342836.022,2180322.689,343.161
 429,6342836.024,2180322.717,343.164
 430,6342836.028,2180322.692,343.174
 431,6342836.027,2180322.675,343.184
 432,6342836.035,2180322.684,343.181
 433,6342836.032,2180322.677,343.190
 434,6342836.036,2180322.676,343.194
 435,6342836.042,2180322.675,343.190
 436,6342836.038,2180322.653,343.184
 437,6342836.044,2180322.669,343.204
 438,6342836.042,2180322.666,343.204
 439,6342836.037,2180322.673,343.220
 440,6342836.045,2180322.668,343.207
 441,6342836.038,2180322.663,343.233
 442,6342836.038,2180322.669,343.217
 443,6342836.034,2180322.657,343.230
 444,6342836.028,2180322.673,343.213
 445,6342836.026,2180322.672,343.220
 446,6342836.033,2180322.663,343.230
 447,6342836.033,2180322.659,343.227
 448,6342836.024,2180322.682,343.217
 449,6342836.023,2180322.676,343.217
 450,6342836.016,2180322.684,343.204
 451,6342836.023,2180322.684,343.233
 452,6342836.017,2180322.700,343.213
 453,6342836.009,2180322.687,343.217
 454,6342836.009,2180322.711,343.204
 455,6342836.016,2180322.700,343.213
 456,6342836.005,2180322.699,343.204
 457,6342836.018,2180322.696,343.190
 458,6342835.998,2180322.700,343.210
 459,6342835.993,2180322.701,343.197
 460,6342836.005,2180322.693,343.177
 461,6342835.999,2180322.703,343.227
 462,6342835.997,2180322.701,343.197
 463,6342836.000,2180322.687,343.210
 464,6342835.993,2180322.687,343.220
 465,6342835.997,2180322.693,343.210
 466,6342836.009,2180322.692,343.204
 467,6342836.013,2180322.683,343.223
 468,6342836.007,2180322.681,343.200
 469,6342836.006,2180322.678,343.217
 470,6342836.026,2180322.678,343.223
 471,6342836.026,2180322.672,343.227
 472,6342836.024,2180322.668,343.213
 473,6342836.024,2180322.669,343.227
 474,6342836.044,2180322.663,343.213
 475,6342836.036,2180322.666,343.223
 476,6342836.047,2180322.665,343.236
 477,6342836.043,2180322.670,343.204
 478,6342836.028,2180322.690,343.190
 479,6342836.046,2180322.662,343.204
 480,6342836.052,2180322.664,343.220
 481,6342836.071,2180322.643,343.246
 482,6342836.057,2180322.662,343.210
 483,6342836.078,2180322.629,343.240
 484,6342836.076,2180322.638,343.227
 485,6342836.074,2180322.651,343.220
 486,6342836.084,2180322.638,343.230
 487,6342836.092,2180322.633,343.230
 488,6342836.080,2180322.618,343.223
 489,6342836.080,2180322.622,343.230
 490,6342836.083,2180322.632,343.230
 491,6342836.085,2180322.621,343.227
 492,6342836.071,2180322.615,343.223
 493,6342836.090,2180322.611,343.230
 494,6342836.073,2180322.609,343.236
 495,6342836.073,2180322.601,343.240
 496,6342836.073,2180322.604,343.233
 497,6342836.074,2180322.603,343.217
 498,6342836.084,2180322.594,343.240
 499,6342836.064,2180322.587,343.194
 500,6342836.071,2180322.594,343.220
 501,6342836.070,2180322.597,343.220
 502,6342836.075,2180322.597,343.220
 503,6342836.076,2180322.592,343.220
 504,6342836.065,2180322.578,343.230
 505,6342836.073,2180322.587,343.236
 506,6342836.066,2180322.585,343.220
 507,6342836.074,2180322.574,343.223
 508,6342836.065,2180322.591,343.204
 509,6342836.074,2180322.578,343.223
 510,6342836.072,2180322.594,343.223
 511,6342836.079,2180322.587,343.220
 512,6342836.071,2180322.591,343.233
 513,6342836.080,2180322.603,343.213
 514,6342836.082,2180322.591,343.240
 515,6342836.096,2180322.594,343.227
 516,6342836.079,2180322.604,343.220
 517,6342836.091,2180322.619,343.210
 518,6342836.093,2180322.617,343.227
 519,6342836.087,2180322.625,343.230
 520,6342836.088,2180322.625,343.227
 521,6342836.090,2180322.631,343.217
 522,6342836.092,2180322.625,343.220
 523,6342836.082,2180322.638,343.227
 524,6342836.087,2180322.645,343.236
 525,6342836.077,2180322.641,343.236
 526,6342836.086,2180322.644,343.227
 527,6342836.084,2180322.639,343.233
 528,6342836.078,2180322.648,343.217
 529,6342836.079,2180322.653,343.227
 530,6342836.074,2180322.664,343.190
 531,6342836.082,2180322.652,343.197
 532,6342836.096,2180322.637,343.243
 533,6342836.088,2180322.647,343.223
 534,6342836.088,2180322.649,343.230
 535,6342836.086,2180322.644,343.236
 536,6342836.082,2180322.655,343.249
 537,6342836.088,2180322.652,343.259
 538,6342836.077,2180322.660,343.230
 539,6342836.077,2180322.648,343.240
 540,6342836.080,2180322.653,343.253
 541,6342836.053,2180322.664,343.253
 542,6342836.072,2180322.667,343.240
 543,6342836.071,2180322.654,343.249
 544,6342836.064,2180322.657,343.256
 545,6342836.074,2180322.674,343.217
 546,6342836.094,2180322.641,343.286
 547,6342836.072,2180322.661,343.246
 548,6342836.057,2180322.658,343.240
 549,6342836.061,2180322.653,343.246
 550,6342836.056,2180322.648,343.249
 551,6342836.065,2180322.657,343.253
 552,6342836.037,2180322.632,343.295
 553,6342836.038,2180322.659,343.243
 554,6342836.055,2180322.641,343.249
 555,6342836.048,2180322.641,343.259
 556,6342836.055,2180322.645,343.240
 557,6342836.049,2180322.623,343.263
 558,6342836.043,2180322.633,343.223
 559,6342836.044,2180322.614,343.253
 560,6342836.044,2180322.637,343.227
 561,6342836.032,2180322.616,343.233
 562,6342836.031,2180322.625,343.223
 563,6342836.039,2180322.617,343.249
 564,6342836.037,2180322.627,343.240
 565,6342836.033,2180322.614,343.223
 566,6342836.049,2180322.607,343.181
 567,6342836.019,2180322.582,343.223
 568,6342836.029,2180322.625,343.217
 569,6342836.024,2180322.611,343.204
 570,6342836.024,2180322.584,343.200
 571,6342836.042,2180322.597,343.194
 572,6342836.045,2180322.611,343.207
 573,6342836.045,2180322.617,343.223
 574,6342836.044,2180322.610,343.174
 575,6342836.054,2180322.608,343.200
 576,6342836.047,2180322.619,343.190
 577,6342836.055,2180322.595,343.210
 578,6342836.056,2180322.615,343.187
 579,6342836.048,2180322.612,343.207
 580,6342836.059,2180322.607,343.200
 581,6342836.053,2180322.606,343.181
 582,6342836.041,2180322.610,343.187
 583,6342836.061,2180322.599,343.213
 584,6342836.051,2180322.604,343.190
 585,6342836.052,2180322.601,343.207
 586,6342836.044,2180322.590,343.210
 587,6342836.048,2180322.590,343.213
 588,6342836.053,2180322.602,343.197
 589,6342836.042,2180322.587,343.197
 590,6342836.050,2180322.592,343.210
 591,6342836.044,2180322.583,343.213
 592,6342836.057,2180322.591,343.220
 593,6342836.052,2180322.590,343.217
 594,6342836.049,2180322.572,343.227
 595,6342836.057,2180322.572,343.233
 596,6342836.039,2180322.566,343.253
 597,6342836.045,2180322.568,343.227
 598,6342836.047,2180322.561,343.213
 599,6342836.049,2180322.550,343.236
 600,6342836.050,2180322.542,343.223
 601,6342836.044,2180322.544,343.220
 602,6342836.050,2180322.545,343.223
 603,6342836.056,2180322.549,343.220
 604,6342836.045,2180322.546,343.204
 605,6342836.053,2180322.532,343.217
 606,6342836.048,2180322.532,343.204
 607,6342836.047,2180322.551,343.200
 608,6342836.051,2180322.537,343.204
 609,6342836.054,2180322.523,343.204
 610,6342836.070,2180322.530,343.207
 611,6342836.073,2180322.534,343.200
 612,6342836.081,2180322.524,343.190
 613,6342836.079,2180322.530,343.217
 614,6342836.095,2180322.526,343.190
 615,6342836.090,2180322.529,343.220
 616,6342836.098,2180322.532,343.207
 617,6342836.106,2180322.522,343.213
 618,6342836.109,2180322.523,343.210
 619,6342836.096,2180322.533,343.227
 620,6342836.107,2180322.537,343.213
 621,6342836.098,2180322.527,343.204
 622,6342836.102,2180322.540,343.204
 623,6342836.098,2180322.537,343.204
 624,6342836.092,2180322.542,343.181
 625,6342836.098,2180322.533,343.200
 626,6342836.093,2180322.534,343.207
 627,6342836.077,2180322.536,343.213
 628,6342836.076,2180322.549,343.187
 629,6342836.077,2180322.539,343.213
 630,6342836.073,2180322.538,343.207
 631,6342836.056,2180322.546,343.194
 632,6342836.052,2180322.546,343.223
 633,6342836.037,2180322.540,343.227
 634,6342836.038,2180322.550,343.181
 635,6342836.031,2180322.546,343.220
 636,6342836.028,2180322.556,343.207
 637,6342836.036,2180322.543,343.223
 638,6342836.008,2180322.555,343.190
 639,6342836.012,2180322.560,343.200
 640,6342836.015,2180322.558,343.210
 641,6342836.005,2180322.561,343.177
 642,6342836.004,2180322.569,343.207
 643,6342836.008,2180322.557,343.190
 644,6342836.009,2180322.564,343.184
 645,6342836.012,2180322.560,343.194
 646,6342836.004,2180322.566,343.181
 647,6342836.009,2180322.568,343.181
 648,6342836.001,2180322.573,343.187
 649,6342835.995,2180322.568,343.174
 650,6342835.985,2180322.554,343.213
 651,6342835.972,2180322.564,343.184
 652,6342835.980,2180322.570,343.190
 653,6342835.968,2180322.568,343.171
 654,6342835.975,2180322.572,343.190
 655,6342835.952,2180322.570,343.181
 656,6342835.948,2180322.576,343.184
 657,6342835.954,2180322.566,343.184
 658,6342835.944,2180322.579,343.177
 659,6342835.942,2180322.570,343.167
 660,6342835.926,2180322.581,343.177
 661,6342835.916,2180322.573,343.177
 662,6342835.901,2180322.575,343.190
 663,6342835.899,2180322.574,343.184
 664,6342835.906,2180322.552,343.200
 665,6342835.886,2180322.591,343.184
 666,6342835.866,2180322.600,343.187
 667,6342835.841,2180322.605,343.204
 668,6342835.809,2180322.604,343.181
 669,6342835.780,2180322.611,343.190
 670,6342835.753,2180322.601,343.204
 671,6342835.744,2180322.585,343.184
 672,6342835.752,2180322.568,343.210
 673,6342835.733,2180322.552,343.249
 674,6342835.766,2180322.522,343.210
 675,6342835.770,2180322.489,343.217
 676,6342835.748,2180322.472,343.210
 677,6342835.766,2180322.453,343.207
 678,6342835.779,2180322.432,343.220
 679,6342835.777,2180322.424,343.210
 680,6342835.771,2180322.426,343.207
 681,6342835.765,2180322.442,343.190
 682,6342835.768,2180322.427,343.200
 683,6342835.765,2180322.438,343.197
 684,6342835.762,2180322.442,343.210
 685,6342835.758,2180322.440,343.194
 686,6342835.764,2180322.438,343.207
 687,6342835.760,2180322.438,343.227
 688,6342835.765,2180322.449,343.187
 689,6342835.756,2180322.458,343.184
 690,6342835.744,2180322.444,343.207
 691,6342835.763,2180322.450,343.184
 692,6342835.765,2180322.459,343.187
 693,6342835.779,2180322.444,343.210
 694,6342835.778,2180322.444,343.184
 695,6342835.787,2180322.449,343.200
 696,6342835.787,2180322.459,343.190
 697,6342835.790,2180322.446,343.190
 698,6342835.800,2180322.465,343.177
 699,6342835.799,2180322.450,343.171
 700,6342835.811,2180322.456,343.177
 701,6342835.808,2180322.463,343.148
 702,6342835.816,2180322.458,343.171
 703,6342835.828,2180322.475,343.154
 704,6342835.841,2180322.476,343.151
 705,6342835.839,2180322.466,343.154
 706,6342835.844,2180322.464,343.141
 707,6342835.852,2180322.478,343.138
 708,6342835.863,2180322.481,343.135
 709,6342835.862,2180322.495,343.122
 710,6342835.868,2180322.480,343.128
 711,6342835.868,2180322.497,343.131
 712,6342835.874,2180322.495,343.125
 713,6342835.891,2180322.493,343.125
 714,6342835.895,2180322.507,343.108
 715,6342835.895,2180322.517,343.108
 716,6342835.887,2180322.528,343.102
 717,6342835.896,2180322.529,343.102
 718,6342835.896,2180322.540,343.089
 719,6342835.894,2180322.547,343.082
 720,6342835.903,2180322.546,343.082
 721,6342835.900,2180322.560,343.072
 722,6342835.910,2180322.566,343.079
 723,6342835.918,2180322.567,343.099
 724,6342835.919,2180322.579,343.092
 725,6342835.920,2180322.590,343.079
 726,6342835.924,2180322.593,343.076
 727,6342835.925,2180322.613,343.085
 728,6342835.918,2180322.613,343.059
 729,6342835.925,2180322.608,343.069
 730,6342835.925,2180322.624,343.036
 731,6342835.920,2180322.620,343.062
 732,6342835.933,2180322.613,343.059
 733,6342835.943,2180322.622,343.049
 734,6342835.952,2180322.629,343.030
 735,6342835.963,2180322.619,343.030
 736,6342835.964,2180322.625,343.036
