ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.4322,0.6716,9.2213,-0.5086,0.2033,9.7913,-0.077,0.0049,-0.0489,-1.3,20.9,-44.5,8.48,-1.21,2.96,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,2592,2015-10-30 10:10:38:486
-0.8739,0.7302,9.742,-0.5214,0.1522,9.7916,0.0489,0.0073,0.0501,-1.5,20.9,-44.4,8.75,-0.89,3.05,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,2693,2015-10-30 10:10:38:587
-1.6041,0.5806,9.4834,-0.6479,0.2126,9.7829,0.0305,0.1735,0.2248,-1.3,20.9,-44.3,9.5,-1.13,3.46,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,2796,2015-10-30 10:10:38:690
-3.535,0.1963,8.9411,-0.7939,0.2298,9.7718,-0.077,0.1246,0.843,-0.8,20.9,-44.0,11.7,-1.34,4.64,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,2897,2015-10-30 10:10:38:791
-4.5262,-0.7853,9.5421,-0.9288,0.2333,9.7598,-0.1112,0.0489,1.3109,0.3,20.9,-44.1,10.76,-1.27,5.45,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,3000,2015-10-30 10:10:38:894
-3.5949,-2.1284,10.902,-0.5445,0.5147,9.778,0.1234,-0.1698,2.2345,2.7,19.9,-43.9,359.71,-2.41,3.76,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,3102,2015-10-30 10:10:38:996
-1.3024,-1.403,9.8881,-0.3715,0.8117,9.7659,0.1906,0.1686,2.5461,8.9,12.6,-45.3,336.45,-4.75,2.18,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,3204,2015-10-30 10:10:39:098
-0.0646,-0.8523,9.839,-0.3772,0.9427,9.7539,0.0501,0.2456,1.989,13.1,8.0,-43.4,316.98,-5.52,2.21,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,3305,2015-10-30 10:10:39:199
0.1257,-0.2047,9.7588,-0.4815,0.9873,9.7449,-0.0281,0.507,1.6054,15.3,3.4,-43.9,300.29,-5.78,2.83,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,3408,2015-10-30 10:10:39:302
0.99,0.3124,8.995,-0.6595,1.0222,9.7309,-0.0525,0.2529,1.091,15.9,1.6,-44.3,297.21,-5.98,3.88,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,3510,2015-10-30 10:10:39:404
1.1241,0.7793,8.9735,-0.682,1.0082,9.7308,0.055,0.1026,0.7257,16.8,-0.2,-43.7,288.46,-5.9,4.01,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,16 / 17,3612,2015-10-30 10:10:39:506
-0.1281,-0.1927,9.4942,-0.5987,0.9857,9.7386,-0.1051,-0.0244,0.4459,17.5,-2.1,-43.1,280.06,-6.04,3.95,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,3713,2015-10-30 10:10:39:607
0.996,0.5578,4.2808,-0.5747,1.0517,9.7331,0.022,0.0452,0.8577,17.9,-4.2,-42.8,272.75,-6.16,3.38,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,3815,2015-10-30 10:10:39:709
1.7777,0.6201,13.4578,-0.1952,0.1964,9.8027,-0.5388,-0.2224,0.5742,17.6,-5.2,-42.8,259.48,-2.45,1.47,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,3918,2015-10-30 10:10:39:812
1.239,1.2546,9.3398,-0.1074,0.0762,9.8058,0.0941,0.3079,0.0965,16.6,-5.7,-43.4,251.08,-0.45,0.63,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4020,2015-10-30 10:10:39:914
0.0527,0.5531,9.074,-0.235,0.1212,9.8031,-0.0464,0.0134,-0.2187,16.3,-5.8,-43.5,249.94,-0.71,1.37,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4121,2015-10-30 10:10:40:015
-0.3915,0.6464,10.7643,-0.1767,-0.2804,9.801,-0.4728,-0.259,-0.0428,16.1,-5.2,-43.5,249.24,0.85,1.47,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4223,2015-10-30 10:10:40:117
-0.2095,0.8523,13.4794,0.0215,-0.5094,9.7934,0.2651,-0.2737,0.0562,16.1,-4.2,-43.7,248.69,2.98,-0.13,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4326,2015-10-30 10:10:40:220
0.0443,1.251,9.0237,0.0528,-0.0873,9.8061,0.5376,0.1943,0.0929,15.7,-3.4,-44.0,258.2,0.51,-0.31,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4427,2015-10-30 10:10:40:321
0.3029,1.5802,7.9966,0.1429,0.7655,9.7757,0.7379,-0.0929,-0.0183,15.4,-3.9,-44.2,264.74,-3.34,-0.81,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4529,2015-10-30 10:10:40:423
-0.0048,1.968,7.6674,0.1335,0.9998,9.7546,0.2761,0.16,0.0342,15.1,-6.1,-44.0,264.49,-5.85,-0.78,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4632,2015-10-30 10:10:40:526
0.158,2.3487,6.0166,0.0523,1.1952,9.7334,0.1539,0.0122,0.0721,15.2,-7.8,-44.1,259.81,-6.82,-0.22,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4733,2015-10-30 10:10:40:627
-0.0431,1.1887,8.9998,0.145,0.8901,9.7651,-0.7428,-0.2077,-0.0819,15.1,-9.0,-43.9,252.32,-5.21,-0.85,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4835,2015-10-30 10:10:40:729
0.2322,0.6261,18.7993,0.3905,0.0145,9.7989,-0.5388,-0.6109,0.1955,15.0,-8.4,-44.1,244.64,-0.08,-2.28,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,4938,2015-10-30 10:10:40:832
0.3603,0.6991,10.477,0.4976,0.0106,9.794,0.9896,-0.1429,0.2065,14.0,-6.3,-44.4,247.13,1.28,-3.29,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,5039,2015-10-30 10:10:40:933
-0.4262,0.5471,6.5218,0.439,0.6392,9.7759,0.4386,0.2981,-0.193,13.3,-5.8,-45.1,258.34,-3.74,-2.57,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,5141,2015-10-30 10:10:41:035
-1.0391,1.3156,5.3953,0.268,1.1591,9.7342,0.325,0.2505,-0.1295,13.4,-7.0,-45.3,263.28,-6.79,-1.58,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,5244,2015-10-30 10:10:41:138
-0.577,1.5598,8.4563,0.2984,1.1237,9.7375,-0.4887,0.0098,-0.1356,14.1,-9.3,-44.7,255.99,-6.58,-1.75,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,5346,2015-10-30 10:10:41:240
0.3663,1.7609,10.2879,0.3256,0.6243,9.7813,-0.4924,-0.0892,-0.1344,14.5,-9.5,-44.4,250.46,-4.2,-1.72,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,5448,2015-10-30 10:10:41:342
1.1049,-1.4653,13.2555,0.4461,0.1868,9.7947,-0.551,-0.1503,-0.347,14.3,-7.7,-44.3,245.83,-1.09,-2.61,36.81407,-119.74717,262.3,336.9380175725133,0.72,51.612904,98.17,17 / 17,5549,2015-10-30 10:10:41:443
0.3555,-0.3879,9.9168,0.2816,-0.3387,9.7968,0.3384,0.5253,0.2028,14.0,-5.5,-44.6,246.9,2.43,-2.71,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,5651,2015-10-30 10:10:41:545
0.0048,0.7829,7.0749,0.1261,0.175,9.8043,0.5229,-0.1038,0.1307,14.4,-3.5,-44.7,258.82,-0.13,-0.82,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,5753,2015-10-30 10:10:41:647
-0.0323,1.0511,7.756,0.1183,0.5864,9.7884,0.4728,-0.1637,0.0489,14.8,-3.5,-44.5,266.38,-2.65,-0.35,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,5856,2015-10-30 10:10:41:750
-0.4944,1.0307,9.4786,0.0325,0.7515,9.7778,0.121,0.2639,0.088,15.4,-5.2,-44.4,263.91,-4.4,-0.19,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,5958,2015-10-30 10:10:41:852
-0.9625,0.8703,11.6729,0.0209,0.8535,9.7694,-0.4056,-0.0354,0.3738,15.6,-6.7,-44.3,258.94,-4.99,-0.12,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6059,2015-10-30 10:10:41:953
-1.2833,-0.6584,12.4331,0.1751,0.4127,9.7964,-0.3531,-0.0012,-0.0562,15.4,-6.9,-44.5,252.76,-2.66,-1.32,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6161,2015-10-30 10:10:42:055
-0.8691,0.3089,8.3139,0.1044,0.491,9.7938,-0.1674,0.2749,-0.0195,15.4,-6.8,-44.1,252.77,-2.87,-0.61,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6263,2015-10-30 10:10:42:157
-0.2059,1.5538,7.4436,0.0805,0.5957,9.7882,0.2553,0.0672,0.0,15.4,-6.7,-44.0,254.29,-3.48,-0.47,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6365,2015-10-30 10:10:42:259
-0.6129,1.6759,8.5461,0.1133,0.8441,9.7696,0.2187,-0.16,-0.11,15.6,-7.1,-44.1,259.02,-4.94,-0.66,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6468,2015-10-30 10:10:42:362
-0.9996,1.0139,11.8561,0.2096,0.8789,9.7649,-0.1234,-0.3018,-0.2175,15.6,-7.5,-44.0,259.99,-5.29,-0.83,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6569,2015-10-30 10:10:42:463
-0.6823,-0.8619,14.6501,0.3218,0.5286,9.7871,-0.931,0.1014,-0.3164,15.2,-7.6,-44.0,256.04,-5.04,-2.29,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6671,2015-10-30 10:10:42:565
0.1305,0.6213,9.3817,0.2846,0.4731,9.7911,0.2786,0.0794,0.2896,14.8,-6.7,-44.1,253.27,-2.77,-1.66,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6774,2015-10-30 10:10:42:668
0.1999,1.5335,5.63,0.0765,0.8502,9.7694,0.441,0.2004,0.2492,14.7,-6.3,-44.4,259.96,-4.22,-0.75,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6876,2015-10-30 10:10:42:770
0.0646,1.579,5.1643,0.0268,1.1839,9.7349,0.3274,-0.0354,0.1637,15.1,-6.7,-44.4,261.75,-6.23,-0.14,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,6978,2015-10-30 10:10:42:872
0.2179,0.8152,12.2631,0.0829,1.1496,9.7387,-0.3457,-0.0147,0.2101,15.6,-8.7,-44.2,256.95,-6.73,-0.49,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7079,2015-10-30 10:10:42:973
0.4166,-0.7446,18.8412,0.154,0.7801,9.7744,-0.4581,-0.336,0.1222,15.8,-9.8,-43.8,248.76,-4.56,-0.9,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7182,2015-10-30 10:10:43:076
0.5914,0.668,12.0392,0.4631,0.5696,9.7791,0.5693,-0.2847,0.3506,15.3,-9.6,-44.0,246.35,-3.33,-2.71,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7283,2015-10-30 10:10:43:177
0.1401,1.2989,7.6375,0.4987,0.9612,9.7467,0.4007,-0.1307,-0.0183,14.5,-9.5,-44.1,254.66,-5.62,-2.93,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7386,2015-10-30 10:10:43:280
-0.4585,1.3958,5.2457,0.5354,1.3822,9.694,0.5657,0.1222,-0.16,14.0,-10.2,-44.4,256.9,-8.1,-3.16,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7488,2015-10-30 10:10:43:382
-0.4621,1.8555,4.7836,0.4701,1.7207,9.6431,-0.0745,-0.0623,-0.3201,14.0,-11.8,-43.9,255.33,-10.11,-2.79,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7590,2015-10-30 10:10:43:484
1.1528,1.5826,13.1262,0.5261,1.1547,9.7242,-0.3531,-0.1173,0.0037,14.2,-12.0,-43.8,247.33,-6.76,-3.1,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7692,2015-10-30 10:10:43:586
-0.9325,-1.3336,22.1308,0.7569,0.187,9.7756,-1.6542,-0.1857,-0.6952,14.1,-10.8,-43.7,242.11,-2.33,-4.59,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7794,2015-10-30 10:10:43:688
1.0211,1.0582,9.4511,0.5766,0.7096,9.7639,0.4472,0.3824,0.0391,13.7,-8.4,-44.0,252.21,-3.37,-4.0,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7896,2015-10-30 10:10:43:790
-0.0742,1.0594,4.4448,0.3581,1.3463,9.7072,0.5608,0.3152,-0.0696,13.8,-7.4,-43.9,266.45,-7.89,-2.11,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,7997,2015-10-30 10:10:43:891
-0.0156,1.33,4.2449,0.2989,1.7882,9.6376,-0.0403,-0.1087,0.2101,14.7,-9.2,-43.3,266.16,-10.51,-1.78,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8100,2015-10-30 10:10:43:994
0.0766,0.7973,9.0321,0.371,1.5912,9.6696,-0.5705,-0.0684,0.1381,15.1,-10.5,-43.1,259.82,-9.34,-2.2,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8202,2015-10-30 10:10:44:096
2.2434,-0.5363,18.008,0.8082,0.5899,9.7555,-1.3647,-0.6939,-0.121,15.0,-11.1,-43.2,250.13,-6.33,-3.26,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8303,2015-10-30 10:10:44:197
1.2294,0.8667,10.1263,0.9424,0.5209,9.7474,0.7257,-0.1747,0.2468,13.9,-9.5,-44.1,249.67,-3.04,-5.52,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8405,2015-10-30 10:10:44:299
0.7338,0.4142,9.8557,1.0761,1.0434,9.6914,0.4081,-0.0415,-0.1503,13.1,-8.9,-44.3,254.21,-5.33,-6.38,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8508,2015-10-30 10:10:44:402
0.6393,1.0738,4.7489,0.9908,1.7102,9.6054,0.722,-0.0782,-0.314,12.4,-9.8,-44.7,262.24,-10.04,-5.89,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8609,2015-10-30 10:10:44:503
0.3759,0.9409,4.4568,1.1266,2.2733,9.4728,0.0269,-0.3067,-0.7563,12.4,-12.0,-44.7,264.55,-13.4,-6.78,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8712,2015-10-30 10:10:44:606
-0.3424,0.5052,12.5779,1.1926,2.1042,9.5037,-0.4264,-0.2016,-0.8283,12.5,-12.7,-44.7,260.77,-12.98,-7.13,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8813,2015-10-30 10:10:44:707
0.3795,-0.3699,16.0747,0.8041,1.6488,9.6335,-1.1472,0.5718,-1.3573,12.4,-11.9,-44.8,259.33,-11.41,-6.31,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,8915,2015-10-30 10:10:44:809
0.7685,1.1887,7.7907,0.2619,1.5677,9.677,-0.0733,0.5388,-0.8393,14.3,-7.3,-45.0,270.83,-9.2,-1.55,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9018,2015-10-30 10:10:44:912
1.1983,0.9134,8.1666,-0.1073,1.39,9.707,-0.2101,0.1185,-0.9444,15.6,-4.1,-44.6,279.74,-8.51,0.27,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9120,2015-10-30 10:10:45:014
1.9788,0.5578,11.3713,-0.1732,0.7362,9.7774,-0.5266,-0.1478,-1.9988,15.8,0.4,-44.8,286.02,-5.58,0.86,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9222,2015-10-30 10:10:45:116
1.8268,0.6883,12.3756,-0.0448,0.4801,9.7948,0.4105,-0.3067,-2.1808,12.4,10.5,-44.5,318.09,-2.81,0.26,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9323,2015-10-30 10:10:45:217
1.0738,0.1879,8.7017,-0.0182,1.0414,9.7512,0.7721,-0.0098,-2.3127,10.3,12.5,-44.2,328.86,-5.0,-0.18,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9425,2015-10-30 10:10:45:319
-0.1484,1.0606,6.5469,-0.1612,1.6043,9.6732,0.5412,-0.1686,-1.7874,7.1,13.5,-45.1,343.57,-9.42,0.96,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9527,2015-10-30 10:10:45:421
-2.3331,1.4305,5.685,-0.3646,1.8751,9.6188,-0.0501,-0.0134,-1.3879,5.6,14.0,-45.6,348.55,-11.18,1.75,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9629,2015-10-30 10:10:45:523
-1.0511,0.8894,9.2739,-0.133,1.4345,9.7002,-1.0959,-0.4618,-0.3042,2.7,15.0,-46.2,353.73,-8.41,0.79,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9731,2015-10-30 10:10:45:625
0.4489,-0.0646,17.9972,0.3093,0.3749,9.7946,-1.1118,-0.744,0.2358,-0.1,17.8,-45.9,359.99,-3.86,0.0,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9834,2015-10-30 10:10:45:728
0.8368,0.5974,11.8728,0.7148,0.3723,9.7735,0.6524,-0.1735,0.2199,-2.4,20.5,-44.4,357.65,-0.86,-3.76,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,9935,2015-10-30 10:10:45:829
-0.6728,0.3124,7.7895,0.473,1.137,9.729,0.6096,0.2578,-0.1759,-2.7,20.9,-44.1,359.84,-4.7,-3.99,36.814034,-119.74732,285.4,336.9380175725133,0.0,19.35484,,17 / 17,10040,2015-10-30 10:10:45:934
