ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.5076,0.9697,10.0616,-0.4923,1.124,9.7296,-0.2016,-0.088,-0.0489,-19.2,12.3,-47.4,50.9,-6.96,3.08,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,10885,2015-10-30 10:08:50:614
0.9493,1.6532,10.307,-0.2887,0.9081,9.7602,-0.0684,0.2615,-0.1258,-19.1,12.2,-47.4,51.44,-5.31,1.69,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,10986,2015-10-30 10:08:50:715
-0.407,1.0594,9.1506,-0.6151,0.9543,9.7407,-0.3702,-0.0428,-0.0819,-19.3,12.2,-47.3,52.89,-5.83,3.6,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11088,2015-10-30 10:08:50:817
-0.589,1.4772,8.0313,-0.5149,0.8603,9.7553,0.0342,-0.0757,0.3042,-19.5,12.5,-46.9,51.64,-5.03,3.02,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11190,2015-10-30 10:08:50:919
-0.2693,-0.4908,10.167,0.0388,0.636,9.7859,0.0415,-0.0061,0.7587,-19.7,12.9,-46.6,51.22,-4.04,0.3,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11292,2015-10-30 10:08:51:021
0.419,0.2957,10.6075,-0.0505,0.7279,9.7795,0.16,0.4203,0.992,-19.8,13.9,-45.8,49.04,-4.07,-0.19,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11395,2015-10-30 10:08:51:124
0.2167,0.7434,9.9347,-0.4952,1.077,9.7347,-0.0122,0.3592,1.1668,-18.4,14.8,-45.8,45.66,-6.3,2.91,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11497,2015-10-30 10:08:51:226
0.0622,0.3364,9.8928,-0.7779,1.1424,9.7088,0.0024,0.4985,1.2645,-15.4,15.1,-46.3,42.23,-6.58,4.02,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11599,2015-10-30 10:08:51:328
-0.0084,0.978,9.9311,-0.6306,1.0715,9.7275,-0.0049,0.1295,0.6854,-12.8,15.5,-46.7,37.43,-6.21,3.68,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11701,2015-10-30 10:08:51:430
-0.4094,1.1349,10.4639,-0.699,1.016,9.7288,-0.2676,-0.0476,0.584,-9.6,15.9,-46.7,32.81,-5.95,4.11,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11803,2015-10-30 10:08:51:532
-0.577,1.4521,9.6822,-0.7189,0.9567,9.7334,0.0086,0.1136,0.4569,-8.2,16.4,-46.7,29.09,-5.49,4.09,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,11904,2015-10-30 10:08:51:633
-0.8655,1.2845,9.5589,-0.6524,0.9408,9.7396,-0.088,-0.1979,0.2627,-6.6,16.7,-46.7,25.87,-5.61,4.17,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12007,2015-10-30 10:08:51:736
-1.3671,2.2422,9.25,-0.7904,1.0016,9.7233,0.3519,0.1051,-0.0403,-5.8,17.1,-46.2,23.61,-5.2,4.01,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12108,2015-10-30 10:08:51:837
-0.4824,1.1301,11.8178,-0.8859,0.9818,9.7171,-0.3714,0.2187,0.3665,-5.3,17.1,-46.2,22.32,-6.27,4.98,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12210,2015-10-30 10:08:51:939
-0.0227,0.917,8.5988,-0.4614,1.2685,9.7133,0.1246,-0.3103,0.5363,-4.9,16.9,-46.0,17.5,-7.43,2.72,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12313,2015-10-30 10:08:52:042
0.644,1.312,8.7891,-0.2379,1.3564,9.7095,-0.0391,0.3592,0.0684,-4.8,16.4,-46.3,15.2,-7.79,1.24,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12414,2015-10-30 10:08:52:143
-0.571,1.3898,9.4703,-0.5759,1.2631,9.7079,-0.0073,0.3567,-0.1185,-4.8,15.7,-46.9,19.26,-7.66,3.32,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12517,2015-10-30 10:08:52:246
-0.1856,1.2067,10.2759,-0.5879,1.1071,9.7262,-0.1759,0.1662,0.1295,-4.4,15.9,-47.3,17.88,-6.48,3.46,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12618,2015-10-30 10:08:52:347
-0.5806,1.081,10.3813,-0.4905,1.0207,9.741,-0.066,-0.1246,-0.0012,-3.8,16.5,-47.3,16.64,-6.07,3.09,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12721,2015-10-30 10:08:52:450
-0.3053,1.0558,9.4822,-0.4931,1.1298,9.7289,0.1087,0.0513,0.044,-3.7,16.8,-46.7,15.89,-6.32,2.78,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12823,2015-10-30 10:08:52:552
-0.3639,1.0211,9.6055,-0.5022,1.1087,9.7308,-0.0806,0.0318,-0.0611,-3.7,16.8,-46.6,16.14,-6.49,2.95,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,12924,2015-10-30 10:08:52:653
-0.723,1.1349,9.5852,-0.546,1.0947,9.73,-0.0244,0.0037,-0.0012,-3.6,16.7,-46.6,16.55,-6.47,3.16,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13027,2015-10-30 10:08:52:756
-0.7135,1.0606,9.9359,-0.5932,1.0768,9.7293,-0.0489,-0.0073,0.0929,-3.6,16.7,-46.9,17.12,-6.38,3.43,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13128,2015-10-30 10:08:52:857
-0.559,1.0606,9.5541,-0.531,1.0887,9.7316,0.0599,-0.0501,-0.0183,-3.5,16.7,-47.0,14.19,-6.23,3.13,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13231,2015-10-30 10:08:52:960
-0.6464,1.154,9.5265,-0.5063,1.1088,9.7306,0.0232,0.0806,0.0476,-3.4,16.6,-47.0,13.78,-6.49,2.98,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13332,2015-10-30 10:08:53:061
-0.3328,1.1217,9.8222,-0.493,1.1053,9.7317,-0.0147,0.0195,0.0562,-3.4,16.4,-46.9,14.35,-6.5,2.96,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13434,2015-10-30 10:08:53:163
-0.3879,1.2773,9.4523,-0.5504,1.1644,9.7217,0.0098,0.0086,-0.0122,-3.3,16.4,-46.6,14.77,-6.82,3.24,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13537,2015-10-30 10:08:53:266
-0.3675,1.2701,9.8402,-0.5505,1.187,9.719,0.0061,0.0061,0.0159,-3.1,16.3,-46.8,14.86,-6.96,3.32,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13638,2015-10-30 10:08:53:367
-0.3567,1.4078,9.6474,-0.5311,1.248,9.7124,0.0501,-0.088,0.0171,-3.0,16.2,-46.7,14.3,-7.31,3.13,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13741,2015-10-30 10:08:53:470
-0.5399,1.2151,9.8725,-0.5005,1.2803,9.7098,0.0867,-0.0183,-0.0147,-3.0,16.0,-47.2,13.85,-7.5,2.95,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13842,2015-10-30 10:08:53:571
-0.4274,1.3228,9.8378,-0.4987,1.3192,9.7047,-0.033,-0.0171,-0.0049,-3.2,15.9,-47.2,13.75,-7.77,2.96,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,13945,2015-10-30 10:08:53:674
-0.4932,1.3575,9.8186,-0.5438,1.3481,9.6983,-0.0428,0.0281,0.0208,-3.2,15.6,-47.9,14.11,-7.96,3.16,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14047,2015-10-30 10:08:53:776
-0.7602,1.5036,9.5553,-0.5573,1.3666,9.695,0.0293,0.0012,0.033,-3.3,15.6,-47.9,14.32,-7.92,3.26,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14149,2015-10-30 10:08:53:878
-0.486,1.4796,9.6067,-0.5471,1.3951,9.6915,0.0452,-0.0098,0.0513,-3.2,15.3,-47.9,14.76,-8.18,3.23,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14250,2015-10-30 10:08:53:979
-0.3567,1.3587,9.8509,-0.5464,1.4214,9.6877,0.0281,0.0257,0.0501,-3.2,15.3,-47.8,14.64,-8.31,3.21,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14353,2015-10-30 10:08:54:082
-0.4022,1.4629,9.505,-0.554,1.4615,9.6813,0.0367,0.0452,0.0269,-3.1,15.0,-47.8,14.56,-8.51,3.22,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14454,2015-10-30 10:08:54:183
-0.2993,1.4473,9.657,-0.5591,1.4666,9.6802,-0.0073,0.0,0.0183,-3.0,14.9,-47.8,14.75,-8.61,3.34,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14556,2015-10-30 10:08:54:285
-0.5507,1.5538,9.6881,-0.5617,1.4608,9.681,-0.0098,0.0183,0.0037,-2.8,14.8,-47.7,14.68,-8.62,3.3,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14658,2015-10-30 10:08:54:387
-0.5171,1.482,9.9036,-0.602,1.4822,9.6753,-0.0501,0.0024,0.055,-2.7,14.7,-47.7,15.16,-8.75,3.57,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14764,2015-10-30 10:08:54:493
-0.4812,1.5191,9.5816,-0.5982,1.4916,9.6741,0.0159,0.0342,0.0538,-2.6,14.7,-47.6,15.25,-8.7,3.6,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14863,2015-10-30 10:08:54:592
-0.407,1.4605,9.8509,-0.5916,1.4771,9.6767,-0.066,-0.011,0.0244,-2.5,14.7,-47.8,12.64,-8.77,3.54,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,14964,2015-10-30 10:08:54:693
-0.4621,1.5766,9.5062,-0.5833,1.4643,9.6792,0.0293,-0.0024,-0.0159,-2.5,14.8,-47.7,12.59,-8.55,3.47,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15066,2015-10-30 10:08:54:795
-0.6632,1.5742,9.4906,-0.6043,1.473,9.6765,-0.0049,0.0562,-0.0073,-2.4,14.7,-47.9,12.5,-8.6,3.43,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15168,2015-10-30 10:08:54:897
-0.5614,1.6245,9.0441,-0.5338,1.4872,9.6785,0.0452,-0.1417,0.0012,-2.5,14.8,-47.8,12.51,-8.68,3.46,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15271,2015-10-30 10:08:55:000
-0.7901,1.4928,9.6079,-0.4808,1.412,9.6925,-0.022,-0.0623,-0.0354,-2.7,14.8,-47.7,13.9,-8.28,2.84,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15372,2015-10-30 10:08:55:101
0.261,1.3934,9.6283,-0.2644,1.3778,9.7058,-0.066,-0.1368,0.0086,-3.0,15.0,-47.3,11.98,-8.2,1.92,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15475,2015-10-30 10:08:55:204
-0.3268,1.506,9.4727,-0.2957,1.3533,9.7083,-0.011,0.0147,-0.0721,-3.4,15.2,-47.0,11.52,-7.96,1.65,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15576,2015-10-30 10:08:55:305
-0.0611,1.3707,9.3254,-0.3207,1.3634,9.7061,0.0757,0.0122,-0.0061,-3.8,15.4,-47.1,14.54,-7.94,1.87,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15678,2015-10-30 10:08:55:407
-0.5315,1.3048,9.6175,-0.3628,1.3375,9.7082,-0.0049,-0.0183,-0.0293,-3.8,15.5,-47.1,14.47,-7.85,2.12,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15781,2015-10-30 10:08:55:510
-0.158,1.4222,9.5636,-0.3682,1.3256,9.7097,-0.0098,0.0159,0.0061,-3.7,15.5,-47.2,14.59,-7.77,2.17,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15882,2015-10-30 10:08:55:611
-0.4154,1.2115,10.489,-0.3998,1.2606,9.7171,-0.1124,0.0061,-0.0037,-3.5,15.5,-47.3,12.56,-7.54,2.32,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,15984,2015-10-30 10:08:55:713
-0.4357,1.4449,9.2249,-0.4214,1.327,9.7073,0.0635,0.0403,-0.0171,-3.5,15.7,-47.2,12.81,-7.64,2.47,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16087,2015-10-30 10:08:55:816
-0.5231,1.4018,9.6786,-0.4894,1.3376,9.7027,0.0305,0.077,0.055,-3.4,15.7,-47.2,13.15,-7.84,2.68,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16189,2015-10-30 10:08:55:918
-0.3627,1.324,9.809,-0.4841,1.3243,9.7048,-0.0623,-0.0257,0.0904,-3.2,15.7,-47.1,13.54,-7.76,2.85,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16290,2015-10-30 10:08:56:019
-0.2059,1.4533,9.2308,-0.4637,1.3668,9.6999,0.0244,-0.033,0.0586,-3.1,15.6,-47.2,13.53,-7.97,2.9,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16393,2015-10-30 10:08:56:122
0.1748,1.4317,10.1538,-0.3766,1.4412,9.6929,0.4826,0.5864,-0.0159,-3.1,15.5,-47.2,11.01,-7.86,1.63,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16495,2015-10-30 10:08:56:224
0.0658,1.9728,10.3082,-0.3608,1.6997,9.6515,0.1662,-0.2932,0.0819,-3.0,14.9,-47.5,11.73,-9.98,2.14,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16597,2015-10-30 10:08:56:326
-0.0886,1.5167,4.5442,-0.6022,1.9958,9.5825,0.5803,0.4765,0.1368,-2.6,13.9,-47.9,14.38,-11.74,3.6,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16699,2015-10-30 10:08:56:428
-1.4078,1.6149,11.6083,-0.3647,1.5768,9.6722,-0.1979,-0.1552,-0.1588,-2.4,13.3,-47.9,10.75,-10.35,2.46,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16800,2015-10-30 10:08:56:529
0.2298,1.5886,9.7719,-0.0839,1.453,9.698,-0.2749,-0.8515,0.1539,-2.8,13.5,-47.4,9.3,-8.52,0.5,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,16902,2015-10-30 10:08:56:631
0.7937,1.6209,9.013,0.5357,1.4873,9.6784,0.3067,-0.1283,0.2505,-4.2,14.2,-47.2,4.4,-8.59,-2.91,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,17005,2015-10-30 10:08:56:734
1.1624,1.494,9.8162,0.6369,1.5364,9.6646,-0.1234,-0.1967,0.1454,-6.0,14.7,-47.2,7.42,-9.01,-3.77,36.81401,-119.74728,273.08,336.99731547286586,2.45,309.6774,138.1,17 / 17,17106,2015-10-30 10:08:56:835
