ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.5207,0.7219,9.4786,-0.5421,0.4995,9.7789,0.0525,0.0171,-0.011,5.2,18.3,-44.7,352.86,-2.77,3.14,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,43,2015-10-30 10:28:53:614
-0.5016,0.5423,9.8964,-0.5346,0.5218,9.7782,0.0098,-0.0195,-0.0586,5.1,18.2,-44.7,352.85,-3.03,3.1,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,145,2015-10-30 10:28:53:716
-0.838,0.4477,9.3398,-0.544,0.5327,9.777,0.0208,-0.011,-0.0929,5.0,18.1,-44.4,352.87,-3.11,3.18,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,248,2015-10-30 10:28:53:819
-0.8715,0.5136,9.7827,-0.5132,0.5301,9.7789,-0.0281,-0.0892,-0.0134,4.8,18.1,-44.0,352.48,-3.1,3.0,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,350,2015-10-30 10:28:53:921
-0.6656,0.5411,9.1506,-0.522,0.571,9.7761,0.099,0.1185,0.0489,4.4,18.3,-43.8,354.94,-3.18,2.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,451,2015-10-30 10:28:54:022
-0.844,0.4992,9.3362,-0.5594,0.5598,9.7747,-0.0684,-0.0379,0.0367,4.3,18.3,-44.3,355.83,-3.36,3.25,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,553,2015-10-30 10:28:54:124
-0.4022,0.5926,9.8988,-0.5144,0.5227,9.7792,-0.0855,-0.0513,0.0464,4.5,18.2,-44.3,352.7,-3.17,3.1,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,655,2015-10-30 10:28:54:226
-0.5902,0.5255,9.3697,-0.5535,0.4749,9.7795,-0.0428,0.0941,0.0159,4.8,18.2,-44.4,352.7,-2.84,3.14,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,757,2015-10-30 10:28:54:328
-0.662,0.5794,9.9575,-0.5568,0.4217,9.7817,-0.0806,-0.0122,0.0501,5.2,18.2,-43.9,352.86,-2.46,3.26,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,860,2015-10-30 10:28:54:431
-0.6129,0.583,9.8833,-0.5494,0.3973,9.7832,-0.0379,-0.0208,0.0037,5.4,18.3,-44.0,352.72,-2.32,3.21,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,961,2015-10-30 10:28:54:532
-0.5938,0.5507,9.6833,-0.5283,0.4056,9.784,0.0,-0.0171,-0.0098,5.4,18.4,-44.0,352.57,-2.35,3.14,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1064,2015-10-30 10:28:54:635
-0.5842,0.5375,9.5876,-0.5079,0.4062,9.7851,-0.0037,-0.0134,0.0,5.3,18.5,-44.1,352.53,-2.36,2.95,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1165,2015-10-30 10:28:54:736
-0.723,0.4046,9.9048,-0.4998,0.401,9.7857,0.0061,-0.0061,0.0257,5.2,18.5,-44.0,352.49,-2.36,2.93,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1267,2015-10-30 10:28:54:838
-0.4082,0.6093,9.6067,-0.496,0.4074,9.7856,-0.0232,0.0024,-0.0147,5.1,18.5,-44.0,352.56,-2.42,2.96,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1369,2015-10-30 10:28:54:940
-0.4573,0.4729,9.4475,-0.5232,0.4205,9.7837,0.0379,0.0391,-0.0379,5.1,18.6,-43.8,352.54,-2.38,2.95,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1472,2015-10-30 10:28:55:043
-0.7278,0.346,9.7073,-0.5507,0.3926,9.7833,-0.0305,0.0513,-0.055,4.9,18.7,-43.8,353.08,-2.29,3.22,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1573,2015-10-30 10:28:55:144
-0.6213,0.5519,9.5912,-0.5458,0.3755,9.7842,-0.0379,-0.0232,0.0086,4.9,18.9,-43.7,353.12,-2.23,3.25,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1675,2015-10-30 10:28:55:246
-0.759,0.4369,9.8641,-0.5155,0.3492,9.7869,-0.0379,-0.0525,-0.0086,4.8,19.0,-43.7,352.77,-2.08,3.1,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1777,2015-10-30 10:28:55:348
-0.4908,0.4381,9.8462,-0.5007,0.3541,9.7875,0.0098,-0.0293,0.022,4.8,19.1,-43.6,352.4,-2.07,2.93,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1880,2015-10-30 10:28:55:451
-0.5806,0.4513,9.7336,-0.4916,0.3735,9.7872,-0.0098,-0.0147,0.0098,4.7,19.0,-43.8,352.32,-2.18,2.88,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,1982,2015-10-30 10:28:55:553
-0.5435,0.5686,9.5265,-0.5002,0.3736,9.7868,-0.0281,0.0012,0.0305,4.8,19.0,-43.9,352.37,-2.17,2.9,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2083,2015-10-30 10:28:55:654
-0.6369,0.4513,9.9491,-0.5003,0.3742,9.7867,0.0073,-0.0122,0.0171,4.9,19.0,-43.4,352.28,-2.19,2.93,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2185,2015-10-30 10:28:55:756
-0.6189,0.4525,9.645,-0.5123,0.4008,9.7851,0.0183,-0.0024,0.0159,4.9,19.0,-43.2,352.46,-2.34,3.0,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2287,2015-10-30 10:28:55:858
-0.5183,0.4513,9.6474,-0.5126,0.4223,9.7841,-0.0379,-0.022,0.0391,4.9,18.8,-43.0,352.57,-2.47,3.03,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2389,2015-10-30 10:28:55:960
-0.6045,0.4022,9.6415,-0.5065,0.4032,9.7853,0.0049,-0.0024,0.0513,4.9,18.8,-43.3,352.38,-2.37,2.95,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2491,2015-10-30 10:28:56:062
-0.5447,0.4956,9.6953,-0.5162,0.3844,9.7855,-0.0061,0.0269,0.0794,5.0,18.8,-43.5,352.49,-2.25,3.02,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2594,2015-10-30 10:28:56:165
-0.6393,0.4345,9.6833,-0.5392,0.389,9.7841,-0.0122,0.0489,0.1283,5.1,18.8,-43.5,352.78,-2.24,3.17,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2696,2015-10-30 10:28:56:267
-0.644,0.413,9.8114,-0.547,0.3654,9.7846,-0.0452,-0.0024,0.0611,5.5,18.8,-43.3,350.2,-2.12,3.25,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2797,2015-10-30 10:28:56:368
-0.5243,0.4369,9.8845,-0.5232,0.381,9.7853,0.0171,-0.0464,0.0513,5.8,18.7,-43.2,350.14,-2.17,3.2,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,2899,2015-10-30 10:28:56:470
-0.5016,0.4573,9.5373,-0.5174,0.4184,9.784,0.0574,-0.0098,0.0464,6.1,18.4,-43.6,349.51,-2.35,3.03,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3002,2015-10-30 10:28:56:573
-0.5866,0.2849,9.7719,-0.5039,0.4526,9.7832,-0.0367,-0.0489,-0.0379,6.1,18.2,-44.0,349.45,-2.65,2.95,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3103,2015-10-30 10:28:56:674
-0.565,0.401,9.5984,-0.476,0.4098,9.7865,-0.0232,0.0159,-0.0257,5.9,18.2,-44.5,349.0,-2.39,2.78,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3205,2015-10-30 10:28:56:776
-0.5662,0.6201,9.3099,-0.4979,0.3884,9.7863,0.0342,0.0318,0.0134,5.7,18.3,-44.7,349.39,-2.27,2.91,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3308,2015-10-30 10:28:56:879
-0.5614,0.5267,9.6857,-0.4925,0.3876,9.7866,-0.0183,0.0012,0.0098,5.7,18.4,-44.6,349.41,-2.27,2.92,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3410,2015-10-30 10:28:56:981
-0.4465,0.6404,9.645,-0.4957,0.3777,9.7868,-0.0183,0.0012,0.0134,5.8,18.5,-44.4,349.68,-2.21,2.9,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3511,2015-10-30 10:28:57:082
-0.5255,0.5567,9.8857,-0.4911,0.3808,9.7869,-0.011,0.0073,0.0,5.9,18.4,-44.3,349.07,-2.23,2.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3613,2015-10-30 10:28:57:184
-0.4513,0.5219,9.6606,-0.4883,0.3988,9.7864,0.044,0.0171,0.0086,5.9,18.3,-44.3,348.98,-2.27,2.8,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3715,2015-10-30 10:28:57:286
-0.6943,0.3771,9.6714,-0.4973,0.4184,9.7851,0.0147,0.0171,-0.0464,6.0,18.2,-44.2,349.14,-2.42,2.84,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3817,2015-10-30 10:28:57:388
-0.5902,0.3603,9.7947,-0.5053,0.4243,9.7844,-0.0159,-0.0318,0.0037,5.9,18.3,-44.2,349.4,-2.48,2.96,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,3920,2015-10-30 10:28:57:491
-0.5614,0.4812,9.6941,-0.5078,0.4121,9.7848,-0.0391,-0.0269,0.0147,5.9,18.3,-44.2,349.53,-2.47,3.02,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4022,2015-10-30 10:28:57:593
-0.31,0.5986,9.6115,-0.4938,0.3885,9.7865,-0.0086,-0.0684,-0.0281,5.9,18.3,-44.0,349.35,-2.24,2.98,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4123,2015-10-30 10:28:57:694
-0.5327,0.4166,10.0832,-0.4648,0.3809,9.7882,-0.0012,-0.0037,-0.0367,5.8,18.3,-43.7,348.79,-2.23,2.72,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4225,2015-10-30 10:28:57:796
-0.4884,0.4872,9.7492,-0.4755,0.421,9.7861,0.055,0.0464,0.0024,5.8,18.3,-43.7,348.85,-2.38,2.72,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4328,2015-10-30 10:28:57:899
-0.4657,0.5674,9.1686,-0.519,0.4839,9.7809,0.044,0.0721,-0.0061,5.7,18.4,-44.0,349.71,-2.83,3.04,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4429,2015-10-30 10:28:58:000
-0.7877,0.4477,9.6594,-0.5504,0.4783,9.7795,-0.0342,-0.0159,-0.033,5.7,18.2,-44.2,350.07,-2.84,3.2,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4531,2015-10-30 10:28:58:102
-0.6225,0.5614,9.6223,-0.5467,0.4869,9.7793,-0.0171,-0.0024,-0.0122,5.8,18.2,-44.3,350.06,-2.85,3.2,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4634,2015-10-30 10:28:58:205
-0.6943,0.5207,9.8952,-0.5758,0.4445,9.7796,0.0159,0.0611,0.0318,5.9,18.2,-44.3,350.02,-2.65,3.21,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4735,2015-10-30 10:28:58:306
-0.7638,0.5447,9.8174,-0.6012,0.4154,9.7794,-0.0648,0.022,0.0208,6.1,18.3,-44.5,350.69,-2.53,3.55,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4837,2015-10-30 10:28:58:408
-0.729,0.4896,10.003,-0.6014,0.374,9.781,-0.0574,0.0244,0.0611,6.1,18.4,-44.6,350.66,-2.29,3.48,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,4940,2015-10-30 10:28:58:511
-0.4812,0.5339,9.7468,-0.5742,0.404,9.7815,0.0562,-0.0709,0.0452,6.3,18.5,-44.6,351.06,-2.26,3.46,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5041,2015-10-30 10:28:58:612
-0.516,0.5531,9.6103,-0.5475,0.4411,9.7814,0.0281,0.0086,0.0159,6.3,18.4,-44.6,350.18,-2.45,3.24,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5144,2015-10-30 10:28:58:715
-0.6859,0.4489,9.736,-0.5298,0.4734,9.7809,0.0232,-0.0098,-0.0037,6.3,18.2,-44.5,349.82,-2.72,3.11,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5246,2015-10-30 10:28:58:817
-0.5363,0.5662,9.5457,-0.5319,0.5012,9.7794,0.0403,-0.0049,0.0086,6.2,18.0,-44.8,350.08,-2.93,3.11,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5347,2015-10-30 10:28:58:918
-0.6009,0.6333,9.6007,-0.5508,0.508,9.778,-0.033,0.0195,-0.0269,6.2,18.0,-44.6,350.25,-3.03,3.18,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5450,2015-10-30 10:28:59:021
-0.6704,0.6261,9.6822,-0.5586,0.4765,9.7791,-0.0403,-0.0024,0.0061,6.1,18.1,-44.2,350.13,-2.82,3.24,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5551,2015-10-30 10:28:59:122
-0.7171,0.6261,9.6666,-0.5673,0.4717,9.7789,-0.0244,-0.0232,-0.0061,6.1,18.1,-44.0,350.33,-2.79,3.34,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5653,2015-10-30 10:28:59:224
-0.6895,0.559,9.9874,-0.5516,0.4555,9.7805,0.0379,-0.0208,0.0257,6.2,18.1,-44.1,350.06,-2.66,3.23,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5756,2015-10-30 10:28:59:327
-0.6009,0.6021,9.7121,-0.563,0.5219,9.7766,0.0611,0.0232,0.0244,6.3,17.9,-44.3,350.17,-2.9,3.24,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5857,2015-10-30 10:28:59:428
-0.6129,0.5567,9.6019,-0.5629,0.559,9.7745,0.0599,-0.0257,0.033,6.3,17.9,-43.9,350.49,-3.16,3.35,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,5960,2015-10-30 10:28:59:531
-0.5854,0.5459,9.7408,-0.546,0.5845,9.774,0.0195,-0.0086,-0.0049,6.3,17.8,-43.8,350.37,-3.4,3.25,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6061,2015-10-30 10:28:59:632
-0.5171,0.6847,9.3565,-0.526,0.6017,9.774,-0.0452,-0.0428,-0.0269,6.4,17.6,-44.1,350.25,-3.55,3.17,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6163,2015-10-30 10:28:59:734
-0.6548,0.6261,9.8126,-0.4903,0.5381,9.7796,-0.0696,-0.055,-0.0208,6.2,17.6,-44.4,349.87,-3.41,3.01,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6266,2015-10-30 10:28:59:837
-0.5866,0.6943,9.8354,-0.5,0.484,9.7819,-0.0318,0.0208,0.011,6.2,17.7,-44.5,349.47,-2.89,2.91,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6367,2015-10-30 10:28:59:938
-0.644,0.5902,10.0245,-0.5251,0.4369,9.7828,-0.0819,-0.0159,-0.0428,6.2,18.0,-44.2,349.76,-2.81,3.06,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6469,2015-10-30 10:29:00:040
-0.4717,0.6536,9.809,-0.5176,0.4193,9.784,-0.0098,-0.0049,-0.0049,6.2,18.2,-44.1,349.55,-2.45,3.03,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6571,2015-10-30 10:29:00:142
-0.6393,0.5387,9.6845,-0.5268,0.4446,9.7824,0.0696,0.022,-0.0049,6.2,18.2,-44.1,349.59,-2.49,3.04,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6674,2015-10-30 10:29:00:245
-0.6728,0.4657,9.7025,-0.517,0.4809,9.7812,0.0012,0.0037,-0.0257,6.2,18.2,-44.3,349.71,-2.82,3.04,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6775,2015-10-30 10:29:00:346
-0.5866,0.5303,9.3817,-0.5134,0.4678,9.782,-0.0159,-0.011,-0.0098,6.3,18.1,-44.2,349.73,-2.81,3.05,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6878,2015-10-30 10:29:00:449
-0.5399,0.4609,9.9084,-0.4977,0.4027,9.7857,-0.0843,-0.0195,-0.0098,6.1,18.1,-44.4,349.36,-2.51,2.93,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,6980,2015-10-30 10:29:00:551
-0.2861,0.5626,9.7432,-0.4814,0.3514,9.7885,-0.0489,-0.0073,0.011,5.9,18.3,-44.1,349.02,-2.12,2.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7082,2015-10-30 10:29:00:653
-0.4824,0.4166,9.7205,-0.4745,0.3194,9.79,-0.0342,-0.022,-0.0599,5.7,18.7,-44.0,349.29,-1.87,2.77,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7183,2015-10-30 10:29:00:754
-0.5435,0.4274,9.6415,-0.4766,0.304,9.7903,0.0257,0.0086,-0.0134,5.6,18.7,-44.1,349.23,-1.73,2.77,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7285,2015-10-30 10:29:00:856
-0.5614,0.3172,9.7695,-0.4526,0.3248,9.7908,0.0183,-0.0293,-0.0318,5.6,18.7,-44.2,349.1,-1.87,2.68,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7387,2015-10-30 10:29:00:958
-0.6847,0.3364,9.5301,-0.5238,0.3055,9.7879,-0.0403,0.0403,-0.0098,5.6,18.7,-44.2,349.37,-1.91,2.8,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7489,2015-10-30 10:29:01:060
-0.6608,0.255,9.596,-0.5042,0.2691,9.79,-0.0623,-0.0318,-0.0269,5.6,18.9,-43.9,349.54,-1.57,2.95,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7591,2015-10-30 10:29:01:162
-0.5997,0.2921,9.9635,-0.5202,0.2361,9.79,-0.0293,0.0305,-0.0037,5.6,19.1,-43.7,349.49,-1.41,2.95,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7693,2015-10-30 10:29:01:264
-0.2658,0.5303,9.7648,-0.5897,0.2731,9.7851,0.0623,0.0159,0.0476,5.8,19.1,-43.5,350.3,-1.49,3.4,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7796,2015-10-30 10:29:01:367
-0.6009,0.1149,9.5996,-0.5459,0.2659,9.7878,-0.0232,0.033,-0.0794,5.8,19.1,-43.4,350.31,-1.74,3.36,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7897,2015-10-30 10:29:01:468
-0.4022,0.3448,10.0688,-0.4131,0.1087,9.7973,-0.0635,-0.1686,0.0098,5.8,19.3,-43.1,348.59,-0.81,2.72,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,7999,2015-10-30 10:29:01:570
0.3041,0.7039,9.5337,-0.3639,0.167,9.7985,0.0965,0.303,0.0904,5.5,19.5,-43.0,347.42,-0.73,1.88,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8101,2015-10-30 10:29:01:672
-1.227,0.1987,9.8282,-0.6246,0.3015,9.7821,0.1539,0.2749,-0.1906,5.5,19.6,-43.0,350.21,-1.39,3.14,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8203,2015-10-30 10:29:01:774
-1.5862,0.067,9.007,-0.8389,0.3761,9.7635,0.0134,0.1894,-0.1466,6.0,19.3,-43.4,352.93,-2.2,4.56,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8305,2015-10-30 10:29:01:876
-1.0139,0.7374,8.8226,-0.91,0.3068,9.7595,0.1845,-0.1918,-0.0269,6.7,19.0,-43.1,351.68,-1.79,5.33,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8407,2015-10-30 10:29:01:978
-0.8595,0.7961,10.2496,-0.764,0.1733,9.7753,-0.0672,0.0538,0.0061,6.9,19.0,-42.9,349.59,-1.24,4.42,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8509,2015-10-30 10:29:02:080
-0.8523,1.2031,9.5457,-0.7606,0.1485,9.776,-0.1038,-0.0562,0.0538,6.9,19.2,-42.8,349.82,-1.0,4.58,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8611,2015-10-30 10:29:02:182
-0.8607,1.0642,9.7659,-0.6936,0.1974,9.7801,0.0489,-0.1087,-0.0635,6.6,19.6,-43.0,349.77,-0.87,4.34,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8714,2015-10-30 10:29:02:285
-0.9266,1.3012,9.2572,-0.6947,0.3111,9.7771,0.1442,-0.1002,0.0977,6.4,19.7,-43.0,352.24,-1.51,4.14,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8815,2015-10-30 10:29:02:386
-0.8045,1.567,9.2177,-0.6343,0.4439,9.776,0.0684,-0.0342,0.0538,6.2,19.5,-43.1,351.72,-2.4,3.75,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,8917,2015-10-30 10:29:02:488
-0.7075,1.7071,9.4284,-0.5672,0.5584,9.7743,0.0012,-0.055,-0.033,6.1,19.1,-43.4,350.77,-3.16,3.36,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9020,2015-10-30 10:29:02:591
-0.5878,1.0271,12.2655,-0.5106,0.6928,9.7688,0.1796,-0.2334,0.0159,5.8,18.7,-44.1,350.5,-4.05,2.99,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9121,2015-10-30 10:29:02:692
0.0706,0.8128,8.2744,-0.4715,1.0775,9.7359,0.5705,0.0269,0.0281,5.6,18.2,-44.4,349.78,-5.68,2.57,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9224,2015-10-30 10:29:02:795
-0.6093,0.6177,8.0038,-0.3759,0.7853,9.7679,-0.0794,-0.1784,-0.3848,5.1,17.7,-44.8,351.12,-4.35,2.11,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9325,2015-10-30 10:29:02:896
-0.1425,0.6512,10.2687,-0.4367,0.5543,9.7812,-0.182,0.0452,-0.2419,4.7,17.7,-44.7,351.77,-3.68,2.52,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9428,2015-10-30 10:29:02:999
-0.4094,1.2186,8.5341,-0.6011,0.5144,9.7747,0.0183,-0.0916,-0.1576,4.3,18.5,-44.4,356.53,-3.01,3.52,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9529,2015-10-30 10:29:03:100
-0.2023,1.1779,9.086,-0.532,0.54,9.7773,0.0086,-0.0195,-0.0941,4.1,19.1,-44.1,355.96,-3.09,3.24,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9632,2015-10-30 10:29:03:203
-0.0108,1.1983,10.0796,-0.423,0.6571,9.7755,0.077,-0.0965,0.0562,3.7,19.3,-43.7,354.54,-3.84,2.48,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9734,2015-10-30 10:29:03:305
-0.6213,0.4477,11.728,-0.1863,1.0772,9.7455,0.5315,0.4349,0.3751,3.2,19.0,-43.8,354.6,-4.56,1.14,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9835,2015-10-30 10:29:03:406
-0.5004,0.2849,12.1721,0.0685,1.1888,9.7341,-0.1075,-0.6793,0.1368,2.8,17.9,-44.1,354.72,-6.93,1.12,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,9937,2015-10-30 10:29:03:508
-0.4142,0.7614,10.1143,0.0173,1.1413,9.74,-0.2138,-0.1478,0.0391,2.5,17.1,-44.7,352.53,-7.06,0.08,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10040,2015-10-30 10:29:03:611
-0.8787,0.838,9.5361,-0.2228,0.9232,9.7606,-0.1772,0.1442,-0.0281,2.6,16.8,-44.7,353.81,-5.84,0.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10141,2015-10-30 10:29:03:712
-0.6021,1.1133,9.3948,-0.3894,0.8833,9.759,-0.0147,0.1735,-0.0623,3.0,17.1,-44.5,355.87,-5.28,1.93,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10243,2015-10-30 10:29:03:814
0.1137,1.7286,8.4851,-0.3939,1.0312,9.7443,0.2101,-0.099,0.0318,3.4,17.5,-44.4,357.29,-5.32,2.55,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10345,2015-10-30 10:29:03:916
