ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.391,0.4118,12.3888,-0.1195,0.9073,9.7639,0.3433,0.0318,-0.0049,23.0,-9.7,-47.6,255.15,-4.85,1.02,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,33609,2015-10-30 10:30:08:989
1.1648,-0.3172,11.4682,-0.0079,1.0794,9.7471,-0.0183,-0.2981,-0.033,23.4,-9.9,-47.7,258.69,-6.44,0.4,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,33711,2015-10-30 10:30:09:091
0.9266,1.1875,6.0214,-0.1335,1.1191,9.7417,0.6817,-0.0293,0.3958,23.5,-10.3,-47.6,256.95,-5.47,1.19,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,33814,2015-10-30 10:30:09:194
-1.4389,0.3699,8.3342,-0.0576,0.8905,9.766,-0.2028,0.2101,-0.4838,23.5,-10.6,-47.5,254.29,-5.21,0.34,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,33915,2015-10-30 10:30:09:295
-0.3687,1.4174,8.5329,-0.1109,0.9047,9.7642,0.1161,0.0623,-0.1136,23.7,-10.3,-47.2,256.29,-5.13,0.57,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34018,2015-10-30 10:30:09:398
-1.4281,0.5327,11.8333,-0.1637,1.0029,9.7539,0.0721,0.0831,-0.1576,23.9,-10.1,-47.3,257.6,-5.87,0.96,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34119,2015-10-30 10:30:09:499
-0.753,1.3479,8.7053,-0.3052,1.5433,9.6796,0.5437,-0.1478,0.3567,24.4,-10.5,-47.0,261.95,-8.11,2.1,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34221,2015-10-30 10:30:09:601
-2.2458,0.2119,9.1997,-0.1763,1.3271,9.7148,0.0733,-0.3824,0.3103,24.7,-11.9,-47.1,257.24,-7.78,1.04,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34323,2015-10-30 10:30:09:703
-0.4525,0.905,8.6287,0.1489,1.1241,9.7409,-0.2639,-0.2053,0.2114,24.5,-12.8,-47.2,255.79,-7.86,-0.82,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34425,2015-10-30 10:30:09:805
-0.7961,1.306,8.8526,0.1396,0.9261,9.7618,-0.0342,0.0525,0.2859,23.7,-13.3,-47.1,251.07,-5.47,-0.95,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34527,2015-10-30 10:30:09:907
-0.4465,1.4964,9.6175,0.0845,1.0937,9.7451,0.1564,0.2236,0.0024,23.2,-13.4,-47.4,251.33,-6.11,-0.63,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34630,2015-10-30 10:30:10:010
-0.2741,0.9002,11.4874,-0.0858,1.3327,9.7153,0.2419,0.0538,-0.099,23.3,-14.1,-46.9,251.26,-7.54,0.39,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34731,2015-10-30 10:30:10:111
0.8667,0.1293,9.7815,0.0014,1.4441,9.6997,0.0049,-0.2798,-0.0354,23.5,-14.9,-46.5,251.37,-8.57,0.53,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34833,2015-10-30 10:30:10:213
0.1544,0.6476,8.6921,0.0483,1.2,9.7328,0.182,-0.2431,0.0281,23.7,-15.2,-45.7,248.62,-6.84,-0.06,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,34935,2015-10-30 10:30:10:315
-0.9122,0.7649,8.4563,-0.0638,1.0355,9.7516,0.1051,0.237,-0.0428,23.4,-14.6,-45.6,246.58,-6.11,-0.18,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35037,2015-10-30 10:30:10:417
-0.1796,1.312,8.6993,-0.1321,1.1578,9.7372,0.1381,0.0403,-0.0476,23.5,-13.7,-45.4,249.92,-6.78,0.78,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35139,2015-10-30 10:30:10:519
-0.4561,1.057,9.6223,-0.2213,1.2041,9.7299,0.0476,0.1478,-0.1442,23.7,-13.4,-45.0,252.34,-6.97,1.0,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35241,2015-10-30 10:30:10:621
-0.0144,1.1528,10.6614,-0.0481,1.3272,9.7163,0.0073,-0.259,0.1148,24.2,-13.4,-44.4,253.14,-7.55,0.9,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35343,2015-10-30 10:30:10:723
-1.5574,-0.2538,9.7624,0.074,0.9943,9.7558,-0.4972,-0.0086,-0.1075,23.8,-13.3,-44.3,251.2,-6.05,-0.56,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35445,2015-10-30 10:30:10:825
-0.0239,0.6105,9.8342,0.2704,0.8367,9.7672,-0.4325,-0.1344,0.0024,23.3,-13.3,-44.0,250.61,-6.06,-0.84,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35547,2015-10-30 10:30:10:927
-0.328,1.0439,8.7484,0.1318,0.7354,9.7781,0.0684,0.1344,0.1332,22.6,-12.8,-44.5,247.54,-4.22,-0.77,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35650,2015-10-30 10:30:11:030
-0.4992,1.2378,8.5808,-0.057,0.7733,9.7759,0.0403,0.2004,0.0342,22.6,-12.6,-44.4,247.41,-4.43,0.02,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35752,2015-10-30 10:30:11:132
-1.0139,0.6249,11.3401,-0.1415,0.9093,9.7634,0.1246,0.0354,0.0232,23.1,-12.4,-44.3,250.31,-5.05,0.64,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35853,2015-10-30 10:30:11:233
0.6273,-0.1987,12.1422,-0.0815,0.8545,9.769,-0.4508,0.2126,-0.1087,23.4,-12.5,-43.7,251.49,-5.73,0.69,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,35956,2015-10-30 10:30:11:336
0.5938,0.4776,9.0525,0.0414,0.704,9.7813,-0.2529,-0.3018,0.0024,23.5,-12.4,-43.7,249.82,-4.2,0.3,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36057,2015-10-30 10:30:11:437
-0.7219,0.0742,8.7005,0.1461,0.5238,9.7916,-0.0843,-0.0464,-0.0757,23.3,-12.2,-43.8,248.0,-3.19,-0.86,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36159,2015-10-30 10:30:11:539
-0.3603,0.6943,8.6598,0.1108,0.5426,9.791,0.0757,0.0452,0.0709,22.9,-11.5,-43.9,249.98,-3.17,-0.65,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36261,2015-10-30 10:30:11:641
-0.9301,0.0611,10.6207,0.0012,0.5622,9.7905,0.1613,0.1503,0.2407,22.7,-11.3,-43.6,250.0,-3.31,-0.26,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36363,2015-10-30 10:30:11:743
0.1413,0.5148,9.7504,-0.0875,0.8924,9.7656,0.4472,0.2382,0.5034,22.8,-11.7,-43.2,249.91,-4.96,0.73,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36465,2015-10-30 10:30:11:845
-1.9932,-0.8116,11.3377,-0.0429,0.7165,9.7803,0.0232,-0.0513,0.259,22.9,-12.2,-43.0,249.63,-4.66,0.31,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36567,2015-10-30 10:30:11:947
0.0491,0.6201,8.5904,0.165,0.747,9.7768,-0.2969,0.0464,-0.1148,22.8,-13.4,-42.9,248.14,-4.69,-0.8,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36669,2015-10-30 10:30:12:049
-0.8847,0.5315,9.584,0.1449,0.5165,9.792,-0.2248,-0.0538,-0.2309,22.4,-13.5,-43.0,244.63,-3.02,-0.85,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36771,2015-10-30 10:30:12:151
-0.7614,0.5183,9.5229,0.0833,0.6027,9.7878,0.0916,0.0611,-0.204,22.1,-13.3,-43.4,245.18,-3.52,-0.49,36.814156,-119.74779,247.52,336.7117390288622,3.98,25.806452,184.04,16 / 16,36873,2015-10-30 10:30:12:253
-0.4369,0.3352,9.979,0.0185,0.8344,9.7711,0.3445,-0.0037,-0.193,22.1,-12.9,-43.2,246.32,-4.36,-0.15,36.814095,-119.74785,248.88,336.7117390288622,3.33,19.35484,272.63,16 / 16,36976,2015-10-30 10:30:12:356
1.3551,-0.0682,10.2783,0.0649,0.9123,9.7639,-0.5547,-0.0061,-0.5889,22.3,-13.1,-42.7,249.07,-5.94,-0.27,36.814095,-119.74785,248.88,336.7117390288622,3.33,19.35484,272.63,16 / 16,37077,2015-10-30 10:30:12:457
0.8619,0.4836,9.4691,-0.0207,0.7045,9.7813,0.066,0.1038,-0.1173,22.6,-12.7,-42.5,246.53,-4.12,0.12,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37180,2015-10-30 10:30:12:560
-0.322,0.3579,7.7704,0.0534,0.8121,9.7728,0.1014,-0.2615,0.0147,22.7,-12.4,-42.8,249.52,-4.5,0.0,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37282,2015-10-30 10:30:12:662
-0.1688,0.2861,8.8873,0.0595,0.7798,9.7754,0.1491,-0.0293,0.0733,22.7,-11.7,-43.1,249.89,-4.53,-0.61,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37383,2015-10-30 10:30:12:763
-0.2849,0.3843,10.1083,0.0389,0.9108,9.7642,0.1613,0.1026,0.1075,22.7,-11.9,-42.9,251.03,-5.33,-0.23,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37485,2015-10-30 10:30:12:865
-0.5279,-0.1329,9.7803,-0.1537,1.1218,9.7411,0.2676,0.2285,0.2834,23.0,-12.4,-42.6,252.1,-6.16,0.57,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37588,2015-10-30 10:30:12:968
-1.658,-0.3567,10.3394,-0.2318,1.0907,9.7431,-0.0208,0.0806,0.2957,23.3,-13.4,-42.1,250.16,-6.64,1.1,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37690,2015-10-30 10:30:13:070
0.0084,0.0826,8.9483,-0.1814,1.1816,9.7335,0.1784,-0.0843,0.4117,23.5,-14.3,-41.7,248.5,-6.54,1.35,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37792,2015-10-30 10:30:13:172
-0.3304,0.2035,8.418,-0.3079,1.057,9.7447,0.0391,0.1515,0.0354,23.5,-15.3,-41.5,245.42,-6.17,1.64,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37893,2015-10-30 10:30:13:273
-0.2933,-0.0299,9.2153,-0.3418,0.9102,9.7583,0.0428,-0.0929,-0.1063,23.4,-15.6,-41.1,240.78,-5.33,2.01,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,37996,2015-10-30 10:30:13:376
-1.2797,-0.4992,10.7739,-0.2877,0.6867,9.7783,-0.1222,0.2334,-0.1747,23.5,-15.1,-41.4,243.38,-4.71,1.37,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38097,2015-10-30 10:30:13:477
-0.2358,0.2753,10.0664,-0.3469,0.6112,9.7814,0.0354,-0.1393,0.1417,23.7,-14.1,-41.5,243.09,-3.63,2.35,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38199,2015-10-30 10:30:13:579
-0.3986,0.3256,9.7037,-0.3101,0.5443,9.7866,-0.0403,-0.0305,-0.0367,23.7,-13.5,-42.0,244.98,-3.26,1.9,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38302,2015-10-30 10:30:13:682
-0.3089,0.4669,9.4104,-0.3109,0.4907,9.7894,-0.0367,-0.033,0.0086,23.8,-13.1,-42.3,244.45,-2.94,1.92,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38403,2015-10-30 10:30:13:783
-0.6165,0.5375,9.8174,-0.2763,0.4379,9.793,-0.0696,-0.0476,-0.0232,23.6,-13.0,-42.6,244.22,-2.65,1.7,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38505,2015-10-30 10:30:13:885
-0.5207,0.5578,9.414,-0.2603,0.4097,9.7946,-0.0037,-0.0037,-0.0513,23.6,-12.7,-42.7,243.98,-2.39,1.48,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38607,2015-10-30 10:30:13:987
-0.4884,0.6057,9.2213,-0.2377,0.3434,9.7978,-0.1075,-0.0757,-0.1002,23.4,-12.5,-42.4,244.62,-2.15,1.47,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38709,2015-10-30 10:30:14:089
-0.5782,-0.1113,10.9499,-0.227,0.2258,9.8014,-0.1319,-0.11,-0.0574,23.2,-12.1,-42.7,243.96,-1.57,1.18,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38811,2015-10-30 10:30:14:191
-0.6488,0.3615,9.4355,-0.2032,0.2372,9.8017,-0.0305,-0.0965,0.0122,23.1,-11.7,-42.9,243.66,-1.39,1.19,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,38913,2015-10-30 10:30:14:293
-0.4645,0.5578,9.487,-0.2767,0.1433,9.8017,0.0941,0.0501,0.0122,23.1,-11.3,-43.1,244.56,-0.84,1.62,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39015,2015-10-30 10:30:14:395
-0.5734,0.4034,9.7205,-0.3283,0.2006,9.7991,0.0208,-0.044,0.0171,23.3,-11.3,-42.6,244.88,-1.17,1.92,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39117,2015-10-30 10:30:14:497
-0.5507,0.2969,9.6941,-0.3208,0.2073,9.7992,-0.0049,0.0086,-0.0183,23.4,-11.2,-42.6,245.01,-1.21,1.84,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39220,2015-10-30 10:30:14:600
-0.7027,0.3843,9.742,-0.3824,0.2365,9.7963,-0.0024,0.0342,-0.0257,23.6,-11.2,-42.4,246.02,-1.38,2.15,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39321,2015-10-30 10:30:14:701
-0.6464,0.3903,9.8007,-0.4098,0.2087,9.7959,-0.0195,0.0232,-0.022,23.6,-11.2,-42.4,245.7,-1.27,2.37,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39423,2015-10-30 10:30:14:803
-0.6823,0.3867,9.56,-0.4403,0.2095,9.7945,0.0049,0.0232,0.0049,23.7,-11.0,-42.5,245.48,-1.22,2.57,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39525,2015-10-30 10:30:14:905
-0.6165,0.3699,9.6079,-0.4675,0.2233,9.793,-0.0037,-0.0098,0.0122,23.7,-11.0,-42.5,245.45,-1.27,2.72,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39627,2015-10-30 10:30:15:007
-0.6644,0.334,9.6235,-0.4726,0.2011,9.7932,-0.0367,-0.044,-0.0037,23.8,-10.9,-42.2,245.32,-1.21,2.76,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39729,2015-10-30 10:30:15:109
-0.5758,0.3639,9.6977,-0.4511,0.1712,9.7948,-0.0305,-0.0305,0.0049,23.7,-10.7,-42.0,245.07,-1.0,2.64,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39832,2015-10-30 10:30:15:212
-0.5399,0.3364,9.7588,-0.4182,0.1381,9.7968,0.0049,-0.0195,0.0098,23.5,-10.5,-42.1,247.01,-0.79,2.46,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,39933,2015-10-30 10:30:15:313
-0.6033,0.3005,9.5756,-0.4266,0.1671,9.7959,0.0354,-0.0049,0.0183,23.3,-10.5,-42.2,246.34,-0.98,2.49,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,40035,2015-10-30 10:30:15:415
-0.6393,0.2777,9.742,-0.4484,0.1953,9.7944,0.0195,0.0257,0.0,23.3,-10.6,-42.5,244.28,-1.14,2.62,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,40138,2015-10-30 10:30:15:518
-0.4657,0.334,9.7516,-0.4556,0.2124,9.7938,-0.0024,-0.0012,-0.0159,23.6,-10.9,-42.5,245.44,-1.24,2.66,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,40239,2015-10-30 10:30:15:619
-0.6572,0.3136,9.8222,-0.4682,0.1993,9.7934,-0.0061,0.0538,-0.0232,23.7,-10.8,-42.5,245.3,-1.17,2.7,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,40341,2015-10-30 10:30:15:721
-0.911,0.1796,11.7723,-0.4096,0.062,9.7979,-0.0684,0.3335,-0.1002,23.8,-10.6,-42.6,245.11,-0.91,2.36,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,16 / 16,40443,2015-10-30 10:30:15:823
