ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1018,0.729,8.9842,-0.4408,0.9248,9.753,-0.022,-0.2199,0.1283,-3.4,17.5,-44.8,13.64,-5.45,3.04,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,11372,2015-10-30 10:09:14:440
-0.4453,1.4772,8.7424,-0.3939,0.981,9.7495,0.0733,0.0684,0.0916,-3.5,17.4,-44.7,12.55,-5.65,2.23,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,11475,2015-10-30 10:09:14:543
-0.3172,1.3862,9.9419,-0.4718,0.9488,9.7492,-0.077,0.2053,0.3054,-3.5,17.4,-45.0,12.89,-5.75,2.42,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,11577,2015-10-30 10:09:14:645
0.249,1.397,9.8797,-0.4875,1.0316,9.74,0.077,-0.0073,0.2492,-3.1,17.4,-45.2,13.6,-5.72,2.77,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,11678,2015-10-30 10:09:14:746
0.0742,0.0599,13.4518,-0.6736,1.0779,9.7239,-0.0061,0.1246,0.2309,-2.1,17.0,-45.3,12.25,-6.97,3.63,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,11780,2015-10-30 10:09:14:848
0.1245,0.8523,7.4974,-0.5451,1.0482,9.7352,0.1038,-0.0843,-0.0024,-1.6,16.9,-45.4,13.29,-5.58,3.86,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,11883,2015-10-30 10:09:14:951
-0.4836,0.7015,8.9519,-0.5128,1.1249,9.7284,-0.0415,0.0183,0.11,-1.1,16.6,-45.5,8.68,-6.59,3.01,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,11985,2015-10-30 10:09:15:053
-0.7578,1.0511,8.9052,-0.5313,1.0779,9.7327,0.0098,0.0183,-0.0782,-1.1,16.6,-45.5,8.96,-6.3,3.11,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12086,2015-10-30 10:09:15:154
-0.6632,1.3264,9.4451,-0.5353,0.9852,9.7423,-0.1857,-0.0574,-0.1539,-1.2,16.7,-45.2,9.19,-5.77,3.14,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12188,2015-10-30 10:09:15:256
-0.7278,1.4676,10.3753,-0.5286,0.8821,9.7526,0.099,0.1075,-0.325,-1.4,17.0,-45.1,8.89,-5.16,2.91,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12291,2015-10-30 10:09:15:359
-0.5974,1.5263,9.5241,-0.5565,0.98,9.7417,0.0428,-0.0586,-0.2566,-1.9,17.5,-44.8,11.59,-5.45,3.25,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12393,2015-10-30 10:09:15:461
-0.8643,0.492,11.1271,-0.6622,0.9759,9.7355,-0.2199,0.2847,-0.1014,-2.4,17.6,-44.9,11.52,-6.08,3.34,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12495,2015-10-30 10:09:15:563
-0.0826,0.6704,8.8502,-0.6462,0.9792,9.7362,0.2309,-0.1161,-0.2639,-2.9,17.7,-45.1,14.95,-5.73,3.8,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12596,2015-10-30 10:09:15:664
-0.8787,0.8344,8.8873,-0.7328,1.1264,9.7141,0.1527,0.1503,-0.1063,-3.3,17.5,-45.4,14.38,-6.44,3.66,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12699,2015-10-30 10:09:15:767
-0.0563,0.6716,9.5493,-0.6942,1.0288,9.7278,0.0,-0.1087,0.0806,-3.4,17.3,-45.4,16.47,-6.05,4.33,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12800,2015-10-30 10:09:15:868
-0.4405,1.4533,9.0764,-0.7146,1.1534,9.7123,0.0782,0.0904,0.2272,-3.4,17.1,-45.6,15.84,-6.58,4.1,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,12903,2015-10-30 10:09:15:971
-0.2753,1.3312,9.9144,-0.7427,1.1454,9.7112,-0.0257,0.1038,0.3176,-3.1,17.1,-45.7,16.11,-6.76,4.28,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13005,2015-10-30 10:09:16:073
-0.1963,1.6676,10.2807,-0.7074,1.1667,9.7113,-0.0269,-0.0012,0.2663,-2.5,16.9,-45.8,13.45,-6.83,4.17,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13107,2015-10-30 10:09:16:175
-0.8224,1.5467,9.2416,-0.7362,1.1859,9.7068,0.011,0.0269,0.2101,-1.9,16.7,-45.7,13.87,-6.89,4.4,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13209,2015-10-30 10:09:16:277
-0.2849,0.7326,9.8414,-0.7731,1.0074,9.7241,0.2077,-0.1906,-0.0819,-1.1,16.8,-45.8,12.12,-5.9,4.55,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13311,2015-10-30 10:09:16:379
-1.6077,1.2246,9.1339,-0.7904,1.1831,9.7029,0.1381,0.1356,-0.1417,-0.8,16.8,-45.4,10.87,-6.85,4.17,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13412,2015-10-30 10:09:16:480
-0.2227,0.6081,9.0417,-0.6629,1.0122,9.7317,-0.0476,-0.1295,0.0073,-0.7,16.9,-45.5,11.18,-6.05,4.18,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13515,2015-10-30 10:09:16:583
-0.9218,1.0151,9.3589,-0.6155,1.0122,9.7348,-0.1112,-0.0538,-0.0843,-0.9,17.0,-45.3,10.45,-6.06,3.82,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13616,2015-10-30 10:09:16:684
-0.844,1.2258,8.7676,-0.531,0.9421,9.7468,-0.0391,-0.1649,-0.2065,-1.3,17.2,-45.3,9.32,-5.52,3.17,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13718,2015-10-30 10:09:16:786
-0.9493,1.1779,10.4232,-0.5217,0.9025,9.7511,-0.0037,0.0086,-0.281,-2.1,17.5,-45.3,11.29,-5.28,3.06,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13821,2015-10-30 10:09:16:889
-0.7997,1.5191,9.4212,-0.5299,1.0211,9.7389,0.1222,-0.0782,-0.3946,-2.7,17.8,-45.3,13.76,-5.77,3.17,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,13923,2015-10-30 10:09:16:991
-0.3089,0.2729,9.7636,-0.625,0.8898,9.7462,0.0733,-0.1356,-0.1796,-3.4,17.8,-45.4,14.96,-5.21,3.67,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14024,2015-10-30 10:09:17:092
-0.0419,0.0575,10.0149,-0.5508,0.9256,9.7473,0.1197,-0.0061,-0.2456,-3.9,17.9,-45.3,16.59,-5.1,3.23,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14127,2015-10-30 10:09:17:195
-0.3029,0.5339,9.1973,-0.5783,1.198,9.716,0.1515,0.0586,-0.1002,-4.4,17.6,-45.6,15.88,-6.91,3.31,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14229,2015-10-30 10:09:17:297
0.0742,0.3268,9.7923,-0.5046,1.1437,9.7266,0.0623,-0.0904,0.0122,-4.8,17.2,-45.8,18.77,-6.73,3.2,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14331,2015-10-30 10:09:17:399
-0.2394,0.735,9.3482,-0.4539,1.2432,9.7169,0.2004,0.0501,0.0147,-5.1,16.7,-45.9,17.58,-6.88,2.6,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14432,2015-10-30 10:09:17:500
-0.1604,0.6225,9.4511,-0.4925,1.2314,9.7166,-0.0965,0.1527,0.3506,-5.1,16.2,-46.4,18.72,-7.21,2.9,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14535,2015-10-30 10:09:17:603
0.0826,0.9912,9.7456,-0.3841,1.0547,9.7422,-0.011,-0.1222,-0.0293,-4.9,16.0,-46.6,19.06,-6.44,2.82,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14637,2015-10-30 10:09:17:705
-0.2789,1.1528,9.7193,-0.5283,1.1227,9.7278,0.0929,0.2346,-0.0489,-4.5,16.2,-46.7,16.52,-6.38,2.76,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14738,2015-10-30 10:09:17:806
0.0251,1.2306,9.4858,-0.5946,1.1399,9.722,-0.0916,-0.0977,0.0513,-4.1,16.3,-46.8,18.31,-6.81,3.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14840,2015-10-30 10:09:17:908
-0.1353,1.2486,9.9994,-0.4609,1.1274,9.7307,0.022,0.0061,-0.0709,-3.9,16.3,-46.5,16.41,-6.52,2.76,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,14943,2015-10-30 10:09:18:011
-0.4944,1.3659,9.7827,-0.4596,1.1485,9.7283,0.0538,0.0782,-0.0757,-3.9,16.1,-46.4,16.07,-6.7,2.64,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15045,2015-10-30 10:09:18:113
-0.9218,1.3922,9.1794,-0.4718,1.1688,9.7253,0.0183,-0.0501,-0.1026,-4.1,16.1,-46.3,16.26,-6.84,2.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15147,2015-10-30 10:09:18:215
-1.0367,1.1516,9.7719,-0.4896,1.0887,9.7337,-0.0709,0.1026,0.0403,-4.3,16.1,-46.5,16.27,-6.49,2.69,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15248,2015-10-30 10:09:18:316
-0.8092,1.1851,9.8725,-0.5564,1.0338,9.7361,-0.1503,0.0428,0.0819,-4.4,16.3,-46.5,17.71,-6.05,3.27,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15350,2015-10-30 10:09:18:418
-1.0822,1.2977,9.6079,-0.5756,1.0298,9.7354,0.0904,-0.0379,0.0428,-4.4,16.7,-46.1,17.04,-5.89,3.27,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15453,2015-10-30 10:09:18:521
-0.4669,1.1516,10.0401,-0.6107,1.0573,9.7303,0.0586,0.0159,0.1845,-4.1,16.8,-45.8,17.59,-6.08,3.62,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15554,2015-10-30 10:09:18:622
-0.577,1.1839,9.8031,-0.5983,1.0772,9.7289,0.0867,0.0733,0.0941,-3.7,16.8,-46.0,17.28,-6.31,3.52,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15657,2015-10-30 10:09:18:725
-0.4501,1.3491,9.7348,-0.6102,1.1392,9.7211,0.0195,-0.0379,0.0843,-3.5,16.7,-46.4,14.83,-6.67,3.59,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15759,2015-10-30 10:09:18:827
-0.4357,1.4269,9.5768,-0.5725,1.181,9.7184,0.0696,0.0,0.0244,-3.4,16.6,-46.5,14.53,-6.7,3.45,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15861,2015-10-30 10:09:18:929
-0.5818,1.3431,9.8318,-0.5556,1.186,9.7188,-0.0391,0.0269,0.0171,-3.2,16.4,-46.4,14.51,-6.93,3.17,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,15963,2015-10-30 10:09:19:031
-0.5435,1.4952,9.7109,-0.5489,1.2316,9.7135,0.0342,0.0855,-0.0244,-3.2,16.2,-46.3,14.36,-7.16,3.15,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16065,2015-10-30 10:09:19:133
-0.3699,1.4413,9.9264,-0.5303,1.2564,9.7114,-0.0049,-0.077,-0.0696,-3.3,16.1,-46.1,14.44,-7.36,3.24,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16166,2015-10-30 10:09:19:234
-0.6213,1.2222,9.5624,-0.5352,1.317,9.7031,0.0342,-0.0489,-0.0147,-3.5,15.9,-45.8,14.11,-7.72,3.16,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16268,2015-10-30 10:09:19:336
-0.4441,1.3156,9.6869,-0.4765,1.3404,9.7029,0.0098,-0.0819,-0.0171,-3.6,15.8,-45.7,16.16,-7.87,3.01,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16370,2015-10-30 10:09:19:438
-0.0395,1.506,9.7947,-0.4644,1.3232,9.7059,0.0403,0.0281,-0.1173,-3.8,15.6,-45.8,15.63,-7.92,2.75,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16473,2015-10-30 10:09:19:541
-0.2023,1.4066,9.9551,-0.4622,1.3086,9.708,-0.0428,-0.0513,-0.3372,-4.0,15.6,-46.1,15.77,-7.76,2.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16574,2015-10-30 10:09:19:642
-0.2083,1.3168,9.1734,-0.3859,1.2929,9.7134,-0.0464,-0.16,-0.5486,-4.7,15.7,-46.5,17.49,-7.59,2.38,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16676,2015-10-30 10:09:19:744
-0.2334,1.5383,9.2093,-0.2655,1.168,9.7332,-0.0171,0.033,-0.6194,-6.1,15.9,-46.6,18.68,-6.91,1.56,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16779,2015-10-30 10:09:19:847
0.1041,1.2115,9.6343,-0.2787,1.0969,9.7411,-0.1038,-0.0855,-0.6292,-7.3,16.0,-46.4,21.66,-6.67,1.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16880,2015-10-30 10:09:19:948
0.4513,0.7721,10.4842,-0.2527,0.9377,9.7584,-0.1857,-0.0599,-0.8137,-8.8,16.3,-46.2,26.39,-5.91,1.54,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,16982,2015-10-30 10:09:20:050
0.6381,0.9828,9.9886,-0.2627,0.7971,9.7707,-0.0648,-0.0403,-0.9493,-10.7,16.8,-45.8,30.31,-4.79,1.41,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17085,2015-10-30 10:09:20:153
0.6273,0.7769,9.6965,-0.2577,0.7627,9.7735,0.0232,-0.0941,-1.0458,-12.4,16.8,-45.4,32.84,-4.46,1.51,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17186,2015-10-30 10:09:20:254
0.6033,0.8703,9.6438,-0.237,0.8687,9.7652,0.1185,-0.0806,-1.1753,-14.1,16.4,-45.2,37.44,-4.9,1.44,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17289,2015-10-30 10:09:20:357
0.4896,0.5399,9.924,-0.1983,0.9783,9.7557,0.1136,-0.2211,-1.2694,-16.7,14.9,-45.4,43.19,-5.67,1.46,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17390,2015-10-30 10:09:20:458
-0.0922,0.5291,9.8545,-0.1807,1.0581,9.7477,0.0831,-0.1662,-1.2657,-18.6,13.5,-45.6,46.77,-6.07,1.18,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17493,2015-10-30 10:09:20:561
-0.3663,1.1337,9.1794,-0.1265,1.145,9.7388,0.0977,-0.314,-1.1313,-21.3,10.9,-45.5,53.66,-6.58,1.04,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17595,2015-10-30 10:09:20:663
-0.1113,1.1061,9.5864,-0.0784,1.1641,9.737,0.0086,-0.0452,-0.9407,-23.0,9.1,-45.3,58.75,-6.72,0.47,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17697,2015-10-30 10:09:20:765
0.1604,0.9876,8.5389,-0.0147,1.1694,9.7367,0.0367,-0.2627,-0.9835,-25.1,6.6,-45.0,64.39,-6.54,0.23,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17798,2015-10-30 10:09:20:866
-0.2215,0.6979,10.1167,-0.0536,1.2165,9.7308,0.0513,-0.121,-1.1228,-26.3,4.9,-44.9,68.19,-7.08,0.27,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,17900,2015-10-30 10:09:20:968
0.3364,0.6249,9.159,0.1083,1.2429,9.727,-0.0379,-0.2663,-1.3476,-27.7,2.0,-44.5,74.54,-7.36,-0.46,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18003,2015-10-30 10:09:21:071
-0.3543,0.3531,10.058,0.0583,1.1941,9.7335,0.0037,-0.2871,-1.6994,-28.8,-1.5,-44.2,81.33,-7.0,-0.31,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18104,2015-10-30 10:09:21:172
-0.3986,0.2119,9.1459,0.0707,1.2231,9.7298,0.1222,-0.2077,-1.8607,-29.2,-4.5,-43.9,87.21,-6.97,-0.48,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18207,2015-10-30 10:09:21:275
-0.5076,0.1269,9.6415,0.0511,1.1965,9.7333,-0.0464,-0.2248,-1.9694,-29.2,-10.9,-43.8,100.68,-7.15,-0.41,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18308,2015-10-30 10:09:21:376
-1.0487,0.6345,9.7671,0.0458,1.1403,9.74,-0.0024,-0.2639,-1.7923,-27.7,-14.9,-43.1,109.47,-6.75,-0.27,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18411,2015-10-30 10:09:21:479
-1.3946,0.7482,9.7695,0.0979,1.0879,9.7456,-0.0403,-0.3311,-1.675,-26.0,-18.8,-41.8,118.72,-6.52,-0.39,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18512,2015-10-30 10:09:21:580
-1.0379,0.9038,10.1586,0.2126,1.0017,9.753,-0.1503,-0.2993,-1.3635,-25.2,-20.4,-41.5,122.51,-6.07,-0.93,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18615,2015-10-30 10:09:21:683
-0.6129,0.6859,9.5038,0.2088,0.8881,9.7641,-0.0183,-0.1173,-1.1203,-23.4,-22.8,-41.3,130.94,-5.23,-1.33,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18716,2015-10-30 10:09:21:784
-0.2346,0.2574,9.8138,0.1221,0.9497,9.7598,0.099,0.088,-1.1008,-21.7,-24.3,-41.2,133.31,-5.18,-0.84,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18819,2015-10-30 10:09:21:887
-0.1341,0.5471,9.4822,0.085,1.0942,9.745,0.1515,0.0367,-0.909,-19.1,-26.2,-41.2,138.9,-6.35,-0.61,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,18920,2015-10-30 10:09:21:988
-0.1006,0.4178,10.4435,0.0322,1.0668,9.7484,-0.121,-0.0318,-0.4899,-16.3,-27.8,-41.2,145.83,-6.24,-0.19,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19022,2015-10-30 10:09:22:090
-0.3412,0.6955,9.7396,0.0194,1.0178,9.7537,0.066,-0.0843,-0.3494,-14.8,-28.7,-41.1,148.73,-5.99,-0.12,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19125,2015-10-30 10:09:22:193
-0.2346,0.6919,9.5864,-0.0029,1.0005,9.7555,-0.0513,0.1051,-0.1881,-13.2,-29.3,-40.8,152.53,-5.93,-0.29,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19226,2015-10-30 10:09:22:294
-0.504,0.814,9.6582,-0.095,0.9493,9.7601,-0.1075,0.11,0.1515,-12.7,-29.3,-40.8,151.82,-5.74,0.37,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19329,2015-10-30 10:09:22:397
0.3053,1.0953,10.2197,-0.1272,0.952,9.7595,0.1246,-0.0061,0.1698,-12.3,-29.3,-40.9,153.28,-5.57,0.75,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19430,2015-10-30 10:09:22:498
-0.0587,0.7721,9.1016,-0.0779,1.1129,9.743,0.1539,-0.0929,0.1894,-12.4,-29.2,-40.8,152.89,-6.25,0.67,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19533,2015-10-30 10:09:22:601
0.4106,0.996,10.1885,-0.1331,0.9868,9.756,-0.0843,-0.1674,0.3054,-12.7,-29.2,-40.6,151.28,-5.78,0.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19634,2015-10-30 10:09:22:702
-0.48,1.1516,9.6223,-0.0016,1.0817,9.7468,0.0965,-0.0086,0.2492,-13.1,-29.2,-40.6,152.03,-5.9,0.12,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19737,2015-10-30 10:09:22:805
-0.662,0.7961,9.4487,0.0396,1.1478,9.7392,0.1051,-0.0855,0.2786,-14.0,-29.2,-40.1,150.25,-6.54,-0.2,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19839,2015-10-30 10:09:22:907
-0.3663,1.1827,9.8234,0.052,1.1852,9.7346,-0.0073,0.0037,0.121,-14.8,-29.2,-39.9,148.3,-6.94,-0.31,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,19941,2015-10-30 10:09:23:009
-0.0311,1.5886,9.0214,0.1059,1.2343,9.7281,0.1087,-0.1051,-0.1222,-15.5,-29.2,-39.9,148.44,-7.03,-0.48,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20042,2015-10-30 10:09:23:110
-0.2885,1.2653,9.4248,0.1208,1.339,9.7141,0.1124,-0.0269,-0.2688,-15.7,-29.4,-39.9,146.56,-7.55,-0.72,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20144,2015-10-30 10:09:23:212
-0.0455,1.2414,10.0497,0.0341,1.3739,9.7099,-0.033,0.0611,-0.1613,-15.6,-29.8,-39.7,146.8,-8.1,-0.37,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20246,2015-10-30 10:09:23:314
-0.5291,1.391,9.1111,-0.0397,1.4221,9.7029,-0.0428,0.1234,-0.0342,-15.1,-30.4,-39.5,147.96,-8.41,0.01,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20348,2015-10-30 10:09:23:416
-0.0886,1.5706,9.1889,-0.0464,1.3667,9.7108,-0.0929,-0.0232,-0.1051,-14.6,-30.5,-39.3,147.95,-8.04,0.29,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20450,2015-10-30 10:09:23:518
-0.1915,1.5119,9.4547,-0.0842,1.3431,9.7139,0.0147,0.0464,-0.1075,-14.2,-30.5,-39.4,149.88,-7.75,0.3,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20553,2015-10-30 10:09:23:621
-0.2777,1.6568,9.3075,-0.129,1.3356,9.7144,0.0709,-0.0122,-0.0147,-13.9,-30.4,-39.4,149.29,-7.83,0.76,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20654,2015-10-30 10:09:23:722
0.0024,1.4521,8.9807,-0.1105,1.3481,9.7129,-0.0538,0.0501,0.1075,-13.7,-30.3,-39.0,149.42,-7.9,0.6,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20757,2015-10-30 10:09:23:825
-0.2083,1.5287,9.657,-0.1479,1.2894,9.7204,-0.0305,0.055,-0.0012,-13.6,-30.2,-38.9,149.41,-7.52,0.85,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20859,2015-10-30 10:09:23:927
-0.2418,1.5239,9.9611,-0.1661,1.2856,9.7206,-0.0562,-0.1038,0.1087,-13.8,-30.1,-39.2,149.26,-7.53,0.98,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,20960,2015-10-30 10:09:24:028
0.0144,1.567,9.1913,-0.104,1.3234,9.7164,0.0293,-0.0904,0.1674,-14.1,-30.0,-39.6,149.15,-7.71,0.82,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21062,2015-10-30 10:09:24:130
-0.3304,1.4042,9.894,-0.05,1.208,9.7318,-0.2834,-0.2187,0.1527,-14.5,-29.8,-39.8,149.64,-7.6,0.47,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21164,2015-10-30 10:09:24:232
-0.2274,2.3391,9.2979,0.0778,1.079,9.7468,-0.0489,-0.0024,-0.0379,-15.2,-29.4,-39.9,148.98,-6.32,-0.46,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21266,2015-10-30 10:09:24:334
0.0407,2.0231,9.4152,-0.003,1.1229,9.7421,-0.0403,0.0586,-0.0257,-15.5,-29.2,-39.9,148.68,-6.27,-0.17,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21369,2015-10-30 10:09:24:437
-0.4477,2.0937,9.5936,-0.0577,1.1526,9.7385,-0.0476,0.0452,-0.0611,-15.5,-28.8,-40.1,147.71,-6.75,0.34,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21470,2015-10-30 10:09:24:538
-0.091,2.0877,9.5265,-0.0996,1.2137,9.7307,-0.0672,-0.0941,-0.0476,-15.3,-28.7,-40.4,146.94,-7.14,0.73,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21573,2015-10-30 10:09:24:641
0.0814,2.083,9.7719,-0.0945,1.2016,9.7323,-0.0904,0.0073,-0.1857,-15.1,-28.6,-40.6,147.13,-7.13,0.44,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21674,2015-10-30 10:09:24:742
-0.146,0.9828,11.5424,-0.2587,1.1676,9.7335,-0.2309,0.2309,-0.0843,-14.8,-28.6,-40.6,146.36,-7.07,1.15,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21776,2015-10-30 10:09:24:844
