ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0024,-0.0802,13.8301,-0.0222,0.1655,9.8052,-0.4032,0.1246,0.121,-5.1,40.1,-24.4,6.99,-1.62,-0.03,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,21872,2015-10-30 10:48:54:195
0.6249,0.7326,8.8765,0.0862,0.6009,9.7878,0.1991,-0.2724,0.2224,-5.3,40.2,-23.8,6.6,-3.51,-0.5,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,21974,2015-10-30 10:48:54:297
-0.5351,0.5746,9.4104,0.1728,0.6704,9.7822,0.0415,-0.033,-0.0635,-5.6,40.3,-23.7,7.64,-3.92,-1.01,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22076,2015-10-30 10:48:54:399
-0.2598,1.1001,8.1547,0.1034,0.8905,9.7656,0.1613,0.0318,0.0073,-5.8,40.3,-24.6,7.76,-5.21,-0.61,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22177,2015-10-30 10:48:54:500
0.3089,0.7051,10.3693,0.1459,0.9838,9.7561,0.0281,-0.121,-0.1344,-6.7,40.3,-25.6,8.86,-5.76,-0.86,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22280,2015-10-30 10:48:54:603
0.4848,0.4824,9.4559,0.3067,1.0756,9.7427,0.1808,-0.1381,-0.2016,-7.7,40.3,-26.3,9.75,-6.19,-1.49,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22382,2015-10-30 10:48:54:705
-0.1736,-0.5543,11.9303,0.5827,0.511,9.776,-0.4068,-0.1014,-0.4423,-10.7,40.6,-26.1,12.56,-2.99,-3.41,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22484,2015-10-30 10:48:54:807
1.403,0.6153,9.2823,0.6195,0.5657,9.7707,-0.1833,0.0721,-0.2272,-13.4,40.5,-25.4,15.08,-3.61,-3.47,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22586,2015-10-30 10:48:54:909
-0.3172,1.1779,8.1151,0.3317,0.5661,9.7847,0.0513,0.3848,-0.0489,-16.1,40.2,-25.3,19.77,-3.15,-2.57,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22688,2015-10-30 10:48:55:011
0.0168,0.753,9.7564,0.1449,0.7469,9.7771,0.1271,0.1515,0.1368,-18.0,38.7,-26.8,23.03,-4.2,-1.3,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22790,2015-10-30 10:48:55:113
0.2933,0.8775,10.1825,-0.0218,0.9741,9.7581,0.4117,0.0672,0.292,-18.6,36.9,-28.6,25.76,-5.02,0.01,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22892,2015-10-30 10:48:55:215
0.4118,-0.0838,12.5767,0.2151,1.0289,9.7502,-0.215,-0.16,0.1075,-19.0,34.1,-31.1,26.26,-6.02,-1.26,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,22994,2015-10-30 10:48:55:317
-0.0419,0.5567,9.1435,0.4088,0.9325,9.7537,0.0171,-0.2859,0.1906,-18.8,32.3,-32.3,27.15,-5.46,-1.9,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23096,2015-10-30 10:48:55:419
0.3328,0.1101,9.0237,0.5957,0.8516,9.7514,-0.1258,0.292,-0.0232,-18.0,30.2,-33.1,25.91,-4.98,-3.5,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23197,2015-10-30 10:48:55:520
0.4645,1.1372,6.4799,0.4165,1.048,9.7416,0.248,0.1112,-0.0733,-16.8,29.0,-33.5,25.81,-5.26,-2.64,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23300,2015-10-30 10:48:55:623
-0.8547,0.1784,10.4232,0.1706,0.8794,9.7657,-0.3067,0.3054,-0.3286,-14.3,27.2,-34.6,23.2,-5.52,-1.66,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23402,2015-10-30 10:48:55:725
0.0838,0.7661,9.2727,0.0725,1.0264,9.7525,0.2798,-0.0232,0.1381,-12.3,26.3,-35.1,21.91,-5.44,-0.41,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23504,2015-10-30 10:48:55:827
-0.5567,-0.9313,13.9977,0.1816,0.6866,9.7809,-0.022,0.4484,0.1173,-9.5,25.1,-35.5,16.15,-5.12,-1.43,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23606,2015-10-30 10:48:55:929
-0.0718,0.1018,9.7432,-0.0077,0.6479,9.7852,-0.1845,0.11,-0.1002,-7.6,24.7,-35.5,16.02,-4.4,-0.12,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23708,2015-10-30 10:48:56:031
-0.2478,0.8021,8.0852,-0.1284,0.363,9.7991,-0.1344,0.1796,0.0073,-5.1,24.5,-35.1,11.48,-2.37,0.6,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23810,2015-10-30 10:48:56:133
0.3903,0.8835,9.6438,-0.0113,0.2977,9.8021,-0.0806,-0.0208,0.0269,-2.6,24.8,-34.8,6.66,-1.74,0.07,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,23912,2015-10-30 10:48:56:235
-0.1664,0.7171,11.0504,-0.0028,0.326,9.8012,0.4191,-0.1662,0.358,-1.3,24.9,-34.6,2.44,-1.6,0.18,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24014,2015-10-30 10:48:56:337
-0.346,-1.1504,14.4538,0.4331,0.4002,9.7889,-0.3421,-0.5473,0.0367,0.0,24.6,-34.2,358.17,-2.87,-1.44,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24116,2015-10-30 10:48:56:439
0.1784,0.2071,9.5696,0.6538,0.6425,9.7637,0.2138,-0.4239,0.1124,0.2,24.3,-34.2,355.81,-3.32,-3.2,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24218,2015-10-30 10:48:56:541
-0.1951,0.1927,8.8933,0.7054,0.6709,9.7582,0.1124,0.1503,-0.044,0.0,24.1,-34.1,354.09,-3.98,-4.59,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24319,2015-10-30 10:48:56:642
0.5662,1.0199,6.9899,0.5736,0.9387,9.7447,0.4728,0.1112,0.0122,-0.7,24.4,-34.0,357.89,-5.49,-3.37,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24422,2015-10-30 10:48:56:745
-0.2993,0.243,9.8174,0.3987,1.084,9.7384,0.0428,0.1869,-0.2688,-1.3,25.1,-34.2,358.86,-6.32,-2.65,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24524,2015-10-30 10:48:56:847
0.7673,0.3436,9.7145,0.2766,1.0343,9.748,-0.27,-0.077,-0.2089,-1.5,25.9,-35.0,0.1,-6.32,-1.55,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24626,2015-10-30 10:48:56:949
-0.3244,-1.0463,12.3948,0.2444,0.4955,9.7911,-0.7575,0.1197,-0.4789,-1.9,26.8,-35.7,2.06,-3.63,-1.51,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24728,2015-10-30 10:48:57:051
0.1688,0.2047,9.1351,0.3521,0.3627,9.7936,-0.2749,-0.0855,-0.1173,-2.4,28.5,-36.3,1.49,-2.58,-1.91,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24829,2015-10-30 10:48:57:152
-1.0798,0.9242,8.2887,0.3445,0.2855,9.7964,-0.0318,-0.0354,0.0049,-2.7,29.5,-36.9,3.13,-1.67,-2.01,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,24932,2015-10-30 10:48:57:255
0.723,1.2151,10.0066,0.4503,0.3494,9.7901,0.0367,0.1173,0.171,-2.4,29.3,-37.5,0.92,-1.81,-2.34,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25034,2015-10-30 10:48:57:357
0.5495,0.9828,10.58,0.3526,0.474,9.7888,0.2651,0.1038,0.3079,-1.3,28.0,-38.7,359.22,-2.77,-2.06,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25136,2015-10-30 10:48:57:459
-1.1169,-1.0367,14.8536,0.4141,0.351,9.7916,-0.2627,0.1613,-0.0428,-0.3,26.7,-39.6,356.3,-2.49,-2.66,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25237,2015-10-30 10:48:57:560
-0.2789,-0.1616,9.5792,0.5163,0.5263,9.7789,0.0904,0.0476,0.1136,1.3,24.3,-40.5,353.67,-2.94,-2.7,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25340,2015-10-30 10:48:57:663
-0.4298,-0.1197,8.7831,0.3894,0.5556,9.7832,-0.0195,0.1332,0.0171,2.5,22.4,-40.8,348.88,-3.13,-2.46,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25442,2015-10-30 10:48:57:765
-0.0431,0.747,7.6016,0.2463,0.776,9.7728,0.1393,0.1552,0.0012,4.5,19.4,-41.0,344.23,-4.3,-1.7,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25544,2015-10-30 10:48:57:867
-0.5207,-0.0156,10.8517,0.1676,0.7181,9.7789,0.0134,0.0024,-0.2456,6.3,17.2,-40.7,341.3,-4.39,-1.11,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25646,2015-10-30 10:48:57:969
1.251,-0.3364,10.1359,0.1598,0.7541,9.7763,0.0391,-0.0452,-0.1026,8.9,14.9,-40.7,331.88,-4.41,-0.94,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25748,2015-10-30 10:48:58:071
-0.2622,-0.4549,9.5972,0.1305,0.2383,9.8029,-0.0574,-0.0965,-0.0867,10.8,13.8,-39.8,323.36,-2.09,-0.7,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25849,2015-10-30 10:48:58:172
0.1221,-0.1891,8.904,0.3162,-0.0026,9.8016,-0.1051,-0.0586,0.0623,13.0,13.2,-37.9,313.06,-0.38,-1.78,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,25953,2015-10-30 10:48:58:276
-0.152,0.6704,8.114,0.3227,-0.0871,9.801,-0.0843,0.0415,0.088,14.7,12.9,-36.4,308.1,0.51,-1.89,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26055,2015-10-30 10:48:58:378
-0.2011,0.2035,10.1813,0.3287,-0.1756,9.7996,-0.0965,0.022,0.1319,16.3,12.4,-35.3,303.6,0.83,-2.17,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26156,2015-10-30 10:48:58:479
0.3735,0.656,10.1131,0.2834,-0.0625,9.8024,0.2566,0.0049,0.3824,18.3,11.2,-34.3,299.62,0.36,-1.66,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26260,2015-10-30 10:48:58:583
-0.3867,-0.7135,15.2199,0.5422,-0.3,9.7871,0.0648,0.1381,0.1478,19.1,10.4,-33.3,295.3,0.58,-2.57,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26360,2015-10-30 10:48:58:683
0.2322,-0.2993,8.4348,0.6983,0.235,9.7789,0.7697,-0.3176,0.1943,18.9,9.1,-32.2,292.77,0.42,-3.48,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26462,2015-10-30 10:48:58:785
0.34,-0.1413,8.2013,0.5767,0.564,9.7734,0.2834,0.1674,0.0195,17.6,8.3,-31.8,295.43,-2.87,-3.73,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26564,2015-10-30 10:48:58:887
0.1592,0.893,7.0976,0.4421,0.9214,9.7533,0.0941,0.077,-0.1112,14.9,7.1,-31.8,300.6,-5.16,-2.78,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26666,2015-10-30 10:48:58:989
-0.3041,0.4896,9.845,0.4794,0.9159,9.752,-0.033,-0.1552,-0.2138,12.9,6.5,-32.0,304.45,-5.4,-2.65,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26768,2015-10-30 10:48:59:091
0.5507,-0.334,10.9271,0.6506,0.736,9.7573,-0.3641,-0.2395,-0.2798,9.6,6.1,-31.6,306.0,-4.9,-3.46,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26870,2015-10-30 10:48:59:193
0.5997,-0.1161,9.341,0.7091,0.4503,9.7706,0.3604,-0.2773,0.011,2.8,6.6,-31.5,328.1,-2.46,-4.03,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,26972,2015-10-30 10:48:59:295
0.7266,0.2861,10.1682,0.8308,0.364,9.7646,0.0183,0.2541,-0.0464,-2.2,6.5,-29.6,354.7,-2.44,-5.28,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27074,2015-10-30 10:48:59:397
0.3316,1.5155,8.0996,0.6087,0.3712,9.7807,-0.0391,0.2505,-0.0171,-6.4,5.5,-28.7,30.51,-2.17,-3.56,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27176,2015-10-30 10:48:59:499
0.0874,0.9457,9.3398,0.564,0.3314,9.7848,-0.0562,0.099,0.0024,-9.7,4.6,-28.9,53.87,-2.0,-3.41,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27278,2015-10-30 10:48:59:601
1.3108,0.6728,10.5381,0.616,0.3621,9.7806,-0.2321,-0.2847,0.2944,-15.6,3.2,-26.6,74.34,-2.16,-3.26,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27380,2015-10-30 10:48:59:703
-0.2107,-1.4437,13.0843,0.9642,0.0057,9.7591,-0.3775,-0.4325,-0.0379,-19.6,2.7,-22.7,80.42,-0.05,-5.05,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27482,2015-10-30 10:48:59:805
1.0235,-0.3472,9.2213,1.1985,0.0636,9.7329,0.0244,-0.474,0.2773,-22.8,3.3,-20.9,81.26,-0.41,-6.23,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27584,2015-10-30 10:48:59:907
0.4764,0.2753,8.8573,1.232,-0.0417,9.7289,0.2908,-0.0281,0.099,-23.7,3.8,-19.2,79.67,0.3,-7.5,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27686,2015-10-30 10:49:00:009
0.6524,0.5531,7.9571,1.1856,0.2407,9.7317,0.2541,0.1038,-0.0415,-24.6,4.6,-17.8,76.52,-1.11,-7.18,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27788,2015-10-30 10:49:00:111
0.3412,-0.9433,10.5656,1.0503,0.3061,9.7454,-0.0757,0.1417,-0.4386,-24.9,6.3,-15.6,73.98,-1.86,-6.55,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27890,2015-10-30 10:49:00:213
1.4102,-1.3072,9.9228,1.0044,0.0434,9.755,-0.5205,-0.0501,-0.27,-24.3,7.8,-14.4,69.65,-1.18,-5.74,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,27992,2015-10-30 10:49:00:315
1.002,-1.1217,11.2061,1.1554,-0.3955,9.7303,-0.5852,-0.1772,-0.182,-23.6,9.1,-13.5,69.22,1.83,-6.45,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28094,2015-10-30 10:49:00:417
0.4621,0.0539,9.1626,1.1755,-0.5451,9.7207,-0.2077,0.0648,-0.0037,-22.6,11.5,-12.1,62.44,3.19,-6.9,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28196,2015-10-30 10:49:00:519
0.3029,0.2741,8.7376,0.886,-0.5918,9.7486,-0.0171,0.0965,-0.0586,-21.5,13.8,-11.3,56.36,3.41,-5.52,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28298,2015-10-30 10:49:00:621
0.516,0.0503,9.5744,0.7095,-0.5357,9.7663,0.0086,0.2248,-0.0696,-20.8,15.7,-11.3,52.69,3.23,-4.71,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28400,2015-10-30 10:49:00:723
0.4549,0.2179,11.4132,0.5182,-0.4192,9.784,0.1136,0.0574,0.1588,-19.9,18.6,-12.0,46.45,2.7,-3.12,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28502,2015-10-30 10:49:00:825
0.674,-1.719,12.7515,0.6369,-0.4606,9.7751,-0.5791,-0.3775,-0.1772,-19.5,20.8,-12.5,41.68,1.78,-3.09,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28603,2015-10-30 10:49:00:926
0.1784,-0.9397,9.2668,0.6933,-0.4648,9.7711,0.2749,-0.5571,0.2321,-19.2,24.2,-13.4,37.74,2.72,-4.06,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28706,2015-10-30 10:49:01:029
0.5423,-1.0654,9.681,1.0109,-0.3061,9.7496,0.0623,-0.1784,0.11,-19.3,26.4,-14.3,34.59,2.1,-5.7,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28808,2015-10-30 10:49:01:131
0.401,-0.1951,7.8027,0.9536,-0.1074,9.7596,0.1588,0.1075,-0.055,-20.1,29.3,-16.5,32.47,0.88,-5.81,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,28910,2015-10-30 10:49:01:233
0.0204,-0.3807,8.7807,0.7903,-0.0679,9.7745,0.066,0.2676,-0.1319,-21.9,31.6,-18.6,32.63,0.4,-4.62,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29012,2015-10-30 10:49:01:335
0.1425,-0.6428,9.4391,0.5521,0.0222,9.7911,0.1686,0.1881,0.0745,-24.9,34.6,-20.2,34.03,0.17,-3.88,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29114,2015-10-30 10:49:01:437
1.0558,-1.9106,12.9814,0.5688,-0.2296,9.7875,-0.4435,-0.1491,-0.2847,-28.8,38.0,-18.9,36.28,-0.22,-3.04,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29216,2015-10-30 10:49:01:539
1.1827,-1.1983,9.9192,0.5415,-0.2484,9.7885,0.1136,-0.1674,-0.022,-38.1,44.8,-14.2,39.82,1.45,-3.17,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29317,2015-10-30 10:49:01:640
0.3424,-1.3611,8.9088,0.5765,-0.2404,9.7867,0.1808,-0.0134,0.0672,-46.0,48.8,-11.5,42.93,1.45,-3.47,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29420,2015-10-30 10:49:01:743
0.0335,-1.3719,8.7436,0.5356,-0.1581,9.7907,0.0428,0.0867,0.1698,-57.4,51.1,-6.6,48.03,0.82,-3.08,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29522,2015-10-30 10:49:01:845
0.0611,-1.5395,9.748,0.4454,-0.3081,9.7917,-0.1051,0.1417,0.2578,-63.4,52.5,-3.1,49.91,1.4,-2.99,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29624,2015-10-30 10:49:01:947
0.0227,-0.8344,9.1303,0.2375,-0.3829,9.7963,-0.0305,0.2175,0.336,-67.4,52.6,1.0,51.7,2.23,-1.99,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29726,2015-10-30 10:49:02:049
-0.0323,-0.4477,10.0221,0.106,-0.5085,9.7929,-0.2162,0.1124,0.2346,-68.9,53.7,1.9,51.97,2.73,-0.76,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29828,2015-10-30 10:49:02:151
-0.3519,-0.4369,9.1219,-0.065,-0.644,9.7853,-0.1038,0.1087,-0.011,-70.1,53.2,2.3,52.84,3.66,0.27,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,29929,2015-10-30 10:49:02:252
-0.7614,-0.8583,9.7276,0.0285,-0.7176,9.7803,-0.0929,0.0195,-0.1686,-72.0,50.9,5.5,54.54,4.01,-0.1,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30032,2015-10-30 10:49:02:355
-0.4022,-0.8068,10.2328,0.0306,-0.8104,9.7731,0.0684,-0.325,-0.1112,-72.3,47.8,7.1,56.05,4.67,0.36,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30134,2015-10-30 10:49:02:457
-0.261,-0.6943,9.42,0.0284,-0.7628,9.7769,-0.0257,0.2053,-0.0684,-72.1,45.1,8.3,57.77,4.48,-0.53,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30236,2015-10-30 10:49:02:559
-0.1305,-0.5279,9.432,0.1949,-0.6578,9.7826,0.0305,-0.0562,-0.0904,-72.3,43.2,8.9,58.95,3.98,-0.94,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30338,2015-10-30 10:49:02:661
-0.2071,-0.5207,9.6043,0.2473,-0.6818,9.7798,-0.0147,-0.0562,0.0391,-72.3,41.5,9.8,59.53,4.02,-1.31,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30440,2015-10-30 10:49:02:763
0.0622,-0.3783,9.7695,0.2582,-0.7055,9.7778,-0.0305,0.0,-0.0171,-72.2,41.2,10.2,60.14,4.04,-1.54,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30542,2015-10-30 10:49:02:865
-0.1496,-0.4956,9.5301,0.244,-0.7238,9.7769,-0.0183,0.0159,-0.0562,-71.8,41.4,11.0,60.09,4.21,-1.47,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30644,2015-10-30 10:49:02:967
-0.3531,-0.6309,9.8198,0.2377,-0.7408,9.7757,-0.0232,-0.0232,0.0134,-71.4,41.6,11.3,59.14,4.28,-1.42,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30746,2015-10-30 10:49:03:069
-0.0491,-0.559,9.8677,0.2335,-0.7598,9.7744,-0.0452,-0.0024,-0.0061,-71.2,41.6,11.6,59.09,4.44,-1.37,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30848,2015-10-30 10:49:03:171
-0.1317,-0.8332,10.653,0.2299,-0.8377,9.7681,-0.1466,-0.0244,-0.0415,-71.1,41.3,12.0,59.66,4.78,-1.36,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,30949,2015-10-30 10:49:03:272
